"qseqid"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"NCBI"
"BIND_mikado.CM020529.1G3470.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3485.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3492.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3495.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3498.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3499.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G35.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3503.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3505.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3512.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3517.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3540.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3540.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3543.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3544.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3561.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3562.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3568.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3579.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G36.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G360.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3607.1.orf1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3645.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3645.3"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3661.3.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3674.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3678.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3694.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3696.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3699.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G37.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G371.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3719.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G372.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3743.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G376.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3764.1"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
"BIND_mikado.CM020529.1G377.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3780.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3781.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3789.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3790.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3792.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3803.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G381.1.orf1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G381.1.orf2"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3813.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3819.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3851.2.orf3"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3867.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G387.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3881.1"	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3885.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3893.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3905.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3918.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G3921.4.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3923.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3953.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3959.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3970.10"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3974.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G399.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3991.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G3992.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G3996.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4006.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4024.1"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
"BIND_mikado.CM020529.1G4025.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4037.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4044.1.orf2"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G4053.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4091.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4097.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4098.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G410.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4107.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G412.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4123.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4137.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4159.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4176.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4179.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4180.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4184.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G419.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4191.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4246.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4258.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G426.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4296.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4297.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4297.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4313.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4318.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4337.4.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4342.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4344.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4358.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4359.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G436.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4383.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4403.1.orf2"	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G441.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4412.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4416.3.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4416.4.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4453.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4471.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4478.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4483.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4484.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4500.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4509.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4509.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4524.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4526.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4526.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4526.1.orf3"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G454.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4541.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G456.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G457.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4570.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4570.2.orf3"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4580.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4583.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4584.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4605.2.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G4607.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G461.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4611.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G4614.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G462.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G47.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G473.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G48.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G481.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G486.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G487.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G493.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G499.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G501.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G511.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G515.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G526.1.orf1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G526.1.orf2"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G529.1.orf1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G529.1.orf2"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G535.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G536.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G546.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G572.1"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
"BIND_mikado.CM020529.1G59.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G590.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G599.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G6.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G601.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G602.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G606.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G616.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G628.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G628.1.orf3"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G628.1.orf4"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G628.1.orf5"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G632.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G634.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G634.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G637.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G640.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G656.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G657.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G658.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G67.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G672.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G682.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G685.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G689.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G691.1.orf3"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G694.4.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G7.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G701.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G708.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G713.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G714.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G723.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G725.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G729.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G736.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G746.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G748.1.orf1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G748.1.orf2"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G749.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G755.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G758.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G761.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G762.1.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G762.1.orf3"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G77.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G770.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G771.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G777.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G780.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G781.1"	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G783.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G80.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G802.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G824.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G827.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G84.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G844.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G847.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G851.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G853.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G855.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G86.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G864.1.orf2"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G866.1"	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G87.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G88.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G88.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G88.1.orf3"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G88.1.orf4"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G880.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G89.1"	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G893.1.orf1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G893.1.orf3"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G895.1"	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
"BIND_mikado.CM020529.1G907.5.orf2"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G912.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G915.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G924.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G937.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G94.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G941.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G945.1"	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G954.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G958.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G959.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G966.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G968.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G985.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G990.1"	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
"BIND_mikado.CM020529.1G992.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G998.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020529.1G999.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1000.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1003.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1024.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G103.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1031.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1032.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1034.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1043.1.orf1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1043.1.orf2"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1050.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1056.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1058.1.orf2"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
"BIND_mikado.CM020530.1G1058.2.orf3"	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
"BIND_mikado.CM020530.1G106.1"	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1062.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
"BIND_mikado.CM020530.1G1063.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1064.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1074.1"	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"BIND_mikado.CM020530.1G1081.1"	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
