"qseqid"	"DirInf"	"Maker"	"Braker"	"NCBI"
"g32987.t1"	FALSE	FALSE	TRUE	FALSE
"g32988.t1"	FALSE	FALSE	TRUE	FALSE
"g32990.t1"	FALSE	FALSE	TRUE	FALSE
"g32994.t1"	FALSE	FALSE	TRUE	FALSE
"g32998.t1"	FALSE	TRUE	TRUE	FALSE
"g329.t1"	FALSE	FALSE	TRUE	FALSE
"g33004.t1"	FALSE	FALSE	TRUE	FALSE
"g33006.t1"	FALSE	FALSE	TRUE	FALSE
"g33007.t1"	FALSE	FALSE	TRUE	FALSE
"g33019.t1"	FALSE	FALSE	TRUE	FALSE
"g33021.t1"	FALSE	FALSE	TRUE	FALSE
"g33023.t1"	FALSE	FALSE	TRUE	FALSE
"g33031.t1"	FALSE	TRUE	TRUE	FALSE
"g33032.t1"	FALSE	TRUE	TRUE	FALSE
"g3304.t1"	FALSE	FALSE	TRUE	FALSE
"g33053.t1"	FALSE	FALSE	TRUE	FALSE
"g33054.t1"	FALSE	FALSE	TRUE	FALSE
"g33055.t1"	FALSE	FALSE	TRUE	FALSE
"g33056.t1"	FALSE	FALSE	TRUE	FALSE
"g33066.t1"	FALSE	FALSE	TRUE	FALSE
"g33067.t1"	FALSE	FALSE	TRUE	FALSE
"g33071.t1"	FALSE	FALSE	TRUE	FALSE
"g33074.t1"	FALSE	FALSE	TRUE	FALSE
"g33078.t1"	FALSE	FALSE	TRUE	FALSE
"g33080.t1"	FALSE	FALSE	TRUE	FALSE
"g33081.t1"	FALSE	FALSE	TRUE	FALSE
"g33083.t1"	FALSE	FALSE	TRUE	FALSE
"g33083.t2"	FALSE	FALSE	TRUE	FALSE
"g33083.t3"	FALSE	FALSE	TRUE	FALSE
"g33083.t4"	FALSE	FALSE	TRUE	FALSE
"g33085.t1"	FALSE	FALSE	TRUE	FALSE
"g33086.t1"	FALSE	FALSE	TRUE	FALSE
"g33087.t1"	FALSE	FALSE	TRUE	FALSE
"g3308.t1"	FALSE	FALSE	TRUE	FALSE
"g33094.t1"	FALSE	FALSE	TRUE	FALSE
"g33095.t1"	FALSE	FALSE	TRUE	FALSE
"g33096.t1"	FALSE	FALSE	TRUE	FALSE
"g33100.t1"	FALSE	FALSE	TRUE	FALSE
"g33106.t1"	FALSE	FALSE	TRUE	FALSE
"g33108.t1"	FALSE	FALSE	TRUE	FALSE
"g33109.t1"	FALSE	FALSE	TRUE	FALSE
"g3310.t1"	FALSE	FALSE	TRUE	FALSE
"g33110.t1"	FALSE	FALSE	TRUE	FALSE
"g33111.t1"	FALSE	FALSE	TRUE	FALSE
"g33112.t1"	FALSE	FALSE	TRUE	FALSE
"g33116.t1"	FALSE	FALSE	TRUE	FALSE
"g33128.t1"	FALSE	FALSE	TRUE	FALSE
"g33128.t2"	FALSE	FALSE	TRUE	FALSE
"g33132.t1"	FALSE	FALSE	TRUE	FALSE
"g33133.t1"	FALSE	FALSE	TRUE	FALSE
"g33134.t1"	FALSE	FALSE	TRUE	FALSE
"g33154.t1"	FALSE	TRUE	TRUE	FALSE
"g33158.t1"	FALSE	FALSE	TRUE	FALSE
"g33161.t1"	FALSE	FALSE	TRUE	FALSE
"g33166.t1"	FALSE	FALSE	TRUE	FALSE
"g3316.t1"	FALSE	FALSE	TRUE	FALSE
"g3317.t1"	FALSE	FALSE	TRUE	FALSE
"g33180.t1"	FALSE	FALSE	TRUE	FALSE
"g33181.t1"	FALSE	FALSE	TRUE	FALSE
"g33183.t1"	FALSE	FALSE	TRUE	FALSE
"g33187.t1"	FALSE	FALSE	TRUE	FALSE
"g3318.t1"	FALSE	FALSE	TRUE	FALSE
"g33193.t1"	FALSE	FALSE	TRUE	FALSE
"g33198.t1"	FALSE	FALSE	TRUE	FALSE
"g33199.t1"	FALSE	FALSE	TRUE	FALSE
"g331.t1"	FALSE	FALSE	TRUE	FALSE
"g33200.t1"	FALSE	FALSE	TRUE	FALSE
"g33201.t1"	FALSE	FALSE	TRUE	FALSE
"g33202.t1"	FALSE	FALSE	TRUE	FALSE
"g33203.t1"	FALSE	FALSE	TRUE	FALSE
"g33205.t1"	FALSE	FALSE	TRUE	FALSE
"g33207.t1"	FALSE	FALSE	TRUE	FALSE
"g3320.t1"	FALSE	FALSE	TRUE	FALSE
"g33213.t1"	FALSE	FALSE	TRUE	FALSE
"g33217.t1"	FALSE	FALSE	TRUE	FALSE
"g33218.t1"	FALSE	FALSE	TRUE	FALSE
"g3321.t1"	FALSE	FALSE	TRUE	FALSE
"g33220.t1"	FALSE	FALSE	TRUE	FALSE
"g33229.t1"	FALSE	FALSE	TRUE	FALSE
"g3322.t1"	FALSE	FALSE	TRUE	FALSE
"g33230.t1"	FALSE	FALSE	TRUE	FALSE
"g33231.t1"	FALSE	FALSE	TRUE	FALSE
"g33232.t1"	FALSE	FALSE	TRUE	FALSE
"g33237.t1"	FALSE	FALSE	TRUE	FALSE
"g3323.t1"	FALSE	FALSE	TRUE	FALSE
"g33240.t1"	FALSE	FALSE	TRUE	FALSE
"g33242.t1"	FALSE	FALSE	TRUE	FALSE
"g33246.t1"	FALSE	FALSE	TRUE	FALSE
"g33247.t1"	FALSE	FALSE	TRUE	FALSE
"g33255.t1"	FALSE	FALSE	TRUE	FALSE
"g3325.t1"	FALSE	FALSE	TRUE	FALSE
"g33260.t1"	FALSE	FALSE	TRUE	FALSE
"g33261.t1"	FALSE	FALSE	TRUE	FALSE
"g33265.t1"	FALSE	FALSE	TRUE	FALSE
"g3326.t1"	FALSE	FALSE	TRUE	FALSE
"g33270.t1"	FALSE	FALSE	TRUE	FALSE
"g33272.t1"	FALSE	FALSE	TRUE	FALSE
"g3327.t1"	FALSE	FALSE	TRUE	FALSE
"g33280.t1"	FALSE	FALSE	TRUE	FALSE
"g33281.t1"	FALSE	FALSE	TRUE	FALSE
"g33282.t1"	FALSE	FALSE	TRUE	FALSE
"g33286.t1"	FALSE	FALSE	TRUE	FALSE
"g33287.t1"	FALSE	FALSE	TRUE	FALSE
"g332.t1"	FALSE	FALSE	TRUE	FALSE
"g332.t2"	FALSE	FALSE	TRUE	FALSE
"g33303.t1"	FALSE	FALSE	TRUE	FALSE
"g33304.t1"	FALSE	FALSE	TRUE	FALSE
"g33305.t1"	FALSE	FALSE	TRUE	FALSE
"g33313.t1"	FALSE	FALSE	TRUE	FALSE
"g33318.t1"	FALSE	FALSE	TRUE	FALSE
"g33322.t1"	FALSE	FALSE	TRUE	FALSE
"g33323.t1"	FALSE	FALSE	TRUE	FALSE
"g33324.t1"	FALSE	FALSE	TRUE	FALSE
"g33327.t1"	FALSE	FALSE	TRUE	FALSE
"g33331.t1"	FALSE	FALSE	TRUE	FALSE
"g33336.t1"	FALSE	FALSE	TRUE	FALSE
"g33339.t1"	FALSE	FALSE	TRUE	FALSE
"g33340.t1"	FALSE	FALSE	TRUE	FALSE
"g33344.t1"	FALSE	FALSE	TRUE	FALSE
"g33345.t1"	FALSE	FALSE	TRUE	FALSE
"g33350.t1"	FALSE	FALSE	TRUE	FALSE
"g33351.t1"	FALSE	FALSE	TRUE	FALSE
"g33353.t1"	FALSE	FALSE	TRUE	FALSE
"g33358.t1"	FALSE	TRUE	TRUE	FALSE
"g3335.t1"	FALSE	TRUE	TRUE	FALSE
"g33362.t1"	FALSE	FALSE	TRUE	FALSE
"g33365.t1"	FALSE	FALSE	TRUE	FALSE
"g33366.t1"	FALSE	FALSE	TRUE	FALSE
"g33367.t1"	FALSE	FALSE	TRUE	FALSE
"g33369.t1"	FALSE	FALSE	TRUE	FALSE
"g3336.t1"	FALSE	FALSE	TRUE	FALSE
"g33371.t1"	FALSE	FALSE	TRUE	FALSE
"g33376.t1"	FALSE	FALSE	TRUE	FALSE
"g33378.t1"	FALSE	FALSE	TRUE	FALSE
"g33389.t1"	FALSE	FALSE	TRUE	FALSE
"g33392.t1"	FALSE	FALSE	TRUE	FALSE
"g33400.t1"	FALSE	FALSE	TRUE	FALSE
"g33404.t1"	FALSE	TRUE	TRUE	FALSE
"g33405.t1"	FALSE	FALSE	TRUE	FALSE
"g33407.t1"	FALSE	FALSE	TRUE	FALSE
"g33418.t1"	FALSE	FALSE	TRUE	FALSE
"g3341.t1"	FALSE	FALSE	TRUE	FALSE
"g33420.t1"	FALSE	TRUE	TRUE	FALSE
"g33423.t1"	FALSE	FALSE	TRUE	FALSE
"g33424.t1"	FALSE	TRUE	TRUE	FALSE
"g33425.t1"	FALSE	FALSE	TRUE	FALSE
"g33426.t1"	FALSE	FALSE	TRUE	FALSE
"g33428.t1"	FALSE	FALSE	TRUE	FALSE
"g3342.t1"	FALSE	FALSE	TRUE	FALSE
"g33430.t1"	FALSE	FALSE	TRUE	FALSE
"g33434.t1"	FALSE	TRUE	TRUE	FALSE
"g33440.t1"	FALSE	FALSE	TRUE	FALSE
"g33443.t1"	FALSE	FALSE	TRUE	FALSE
"g33444.t1"	FALSE	FALSE	TRUE	FALSE
"g33445.t1"	FALSE	FALSE	TRUE	FALSE
"g33450.t1"	FALSE	FALSE	TRUE	FALSE
"g33451.t1"	FALSE	FALSE	TRUE	FALSE
"g33453.t1"	FALSE	FALSE	TRUE	FALSE
"g33454.t1"	FALSE	FALSE	TRUE	FALSE
"g33455.t1"	FALSE	FALSE	TRUE	FALSE
"g33459.t1"	FALSE	FALSE	TRUE	FALSE
"g33461.t1"	FALSE	FALSE	TRUE	FALSE
"g33462.t1"	FALSE	FALSE	TRUE	FALSE
"g33464.t1"	FALSE	FALSE	TRUE	FALSE
"g33465.t1"	FALSE	TRUE	TRUE	FALSE
"g33467.t1"	FALSE	FALSE	TRUE	FALSE
"g33468.t1"	FALSE	FALSE	TRUE	FALSE
"g3346.t1"	FALSE	FALSE	TRUE	FALSE
"g33471.t1"	FALSE	FALSE	TRUE	FALSE
"g33475.t1"	FALSE	FALSE	TRUE	FALSE
"g33478.t1"	FALSE	FALSE	TRUE	FALSE
"g33479.t1"	FALSE	FALSE	TRUE	FALSE
"g3347.t1"	FALSE	FALSE	TRUE	FALSE
"g33484.t1"	FALSE	FALSE	TRUE	FALSE
"g33494.t1"	FALSE	FALSE	TRUE	FALSE
"g3349.t1"	FALSE	FALSE	TRUE	FALSE
"g33501.t1"	FALSE	FALSE	TRUE	FALSE
"g33502.t1"	FALSE	FALSE	TRUE	FALSE
"g33503.t1"	FALSE	FALSE	TRUE	FALSE
"g33506.t1"	FALSE	FALSE	TRUE	FALSE
"g33516.t1"	FALSE	FALSE	TRUE	FALSE
"g33517.t1"	FALSE	FALSE	TRUE	FALSE
"g33521.t1"	FALSE	TRUE	TRUE	FALSE
"g33522.t1"	FALSE	FALSE	TRUE	FALSE
"g33522.t2"	FALSE	FALSE	TRUE	FALSE
"g33527.t1"	FALSE	TRUE	TRUE	FALSE
"g33531.t1"	FALSE	FALSE	TRUE	FALSE
"g33533.t1"	FALSE	FALSE	TRUE	FALSE
"g33536.t1"	FALSE	FALSE	TRUE	FALSE
"g33537.t1"	FALSE	FALSE	TRUE	FALSE
"g33539.t1"	FALSE	FALSE	TRUE	FALSE
"g3353.t1"	FALSE	FALSE	TRUE	FALSE
"g33543.t1"	FALSE	FALSE	TRUE	FALSE
"g33548.t1"	FALSE	FALSE	TRUE	FALSE
"g33554.t1"	FALSE	FALSE	TRUE	FALSE
"g33556.t1"	FALSE	FALSE	TRUE	FALSE
"g33558.t1"	FALSE	FALSE	TRUE	FALSE
"g33562.t1"	FALSE	FALSE	TRUE	FALSE
"g33563.t1"	FALSE	FALSE	TRUE	FALSE
"g33565.t1"	FALSE	FALSE	TRUE	FALSE
"g33569.t1"	FALSE	FALSE	TRUE	FALSE
"g3356.t1"	FALSE	FALSE	TRUE	FALSE
"g33570.t1"	FALSE	FALSE	TRUE	FALSE
"g33573.t1"	FALSE	FALSE	TRUE	FALSE
"g33579.t1"	FALSE	FALSE	TRUE	FALSE
"g3357.t1"	FALSE	FALSE	TRUE	FALSE
"g33589.t1"	FALSE	FALSE	TRUE	FALSE
"g33592.t1"	FALSE	FALSE	TRUE	FALSE
"g33594.t1"	FALSE	FALSE	TRUE	FALSE
"g33598.t1"	FALSE	FALSE	TRUE	FALSE
"g33601.t1"	FALSE	FALSE	TRUE	FALSE
"g33602.t1"	FALSE	FALSE	TRUE	FALSE
"g33603.t1"	FALSE	FALSE	TRUE	FALSE
"g3360.t1"	FALSE	FALSE	TRUE	FALSE
"g33610.t1"	FALSE	FALSE	TRUE	FALSE
"g33615.t1"	FALSE	FALSE	TRUE	FALSE
"g33625.t1"	FALSE	FALSE	TRUE	FALSE
"g33628.t1"	FALSE	FALSE	TRUE	FALSE
"g3362.t1"	FALSE	FALSE	TRUE	FALSE
"g33632.t1"	FALSE	FALSE	TRUE	FALSE
"g33633.t1"	FALSE	FALSE	TRUE	FALSE
"g33645.t1"	FALSE	FALSE	TRUE	FALSE
"g3364.t1"	FALSE	FALSE	TRUE	FALSE
"g33652.t1"	FALSE	FALSE	TRUE	FALSE
"g33652.t2"	FALSE	FALSE	TRUE	FALSE
"g33655.t1"	FALSE	FALSE	TRUE	FALSE
"g33657.t1"	FALSE	FALSE	TRUE	FALSE
"g3365.t1"	FALSE	FALSE	TRUE	FALSE
"g33668.t1"	FALSE	FALSE	TRUE	FALSE
"g33680.t1"	FALSE	FALSE	TRUE	FALSE
"g33691.t1"	FALSE	FALSE	TRUE	FALSE
"g33699.t1"	FALSE	FALSE	TRUE	FALSE
"g33702.t1"	FALSE	FALSE	TRUE	FALSE
"g33703.t1"	FALSE	FALSE	TRUE	FALSE
"g33705.t1"	FALSE	FALSE	TRUE	FALSE
"g33709.t1"	FALSE	FALSE	TRUE	FALSE
"g33720.t2"	FALSE	FALSE	TRUE	FALSE
"g33720.t3"	FALSE	FALSE	TRUE	FALSE
"g33726.t1"	FALSE	FALSE	TRUE	FALSE
"g33733.t1"	FALSE	TRUE	TRUE	FALSE
"g33734.t1"	FALSE	FALSE	TRUE	FALSE
"g33739.t1"	FALSE	FALSE	TRUE	FALSE
"g33747.t1"	FALSE	FALSE	TRUE	FALSE
"g33748.t1"	FALSE	FALSE	TRUE	FALSE
"g33749.t1"	FALSE	FALSE	TRUE	FALSE
"g33751.t1"	FALSE	FALSE	TRUE	FALSE
"g33764.t1"	FALSE	FALSE	TRUE	FALSE
"g33765.t1"	FALSE	FALSE	TRUE	FALSE
"g33767.t1"	FALSE	TRUE	TRUE	FALSE
"g33773.t1"	FALSE	FALSE	TRUE	FALSE
"g33777.t1"	FALSE	FALSE	TRUE	FALSE
"g33778.t1"	FALSE	FALSE	TRUE	FALSE
"g33787.t1"	FALSE	FALSE	TRUE	FALSE
"g33788.t1"	FALSE	FALSE	TRUE	FALSE
"g33790.t1"	FALSE	FALSE	TRUE	FALSE
"g33798.t1"	FALSE	FALSE	TRUE	FALSE
"g33799.t1"	FALSE	FALSE	TRUE	FALSE
"g33800.t1"	FALSE	FALSE	TRUE	FALSE
"g33803.t1"	FALSE	FALSE	TRUE	FALSE
"g33810.t1"	FALSE	FALSE	TRUE	FALSE
"g33811.t1"	FALSE	FALSE	TRUE	FALSE
"g33815.t1"	FALSE	FALSE	TRUE	FALSE
"g33821.t1"	FALSE	FALSE	TRUE	FALSE
"g33824.t1"	FALSE	FALSE	TRUE	FALSE
"g33826.t1"	FALSE	FALSE	TRUE	FALSE
"g33827.t1"	FALSE	FALSE	TRUE	FALSE
"g33828.t1"	FALSE	FALSE	TRUE	FALSE
"g33830.t1"	FALSE	FALSE	TRUE	FALSE
"g33832.t1"	FALSE	FALSE	TRUE	FALSE
"g33833.t1"	FALSE	FALSE	TRUE	FALSE
"g33842.t1"	FALSE	FALSE	TRUE	FALSE
"g33844.t1"	FALSE	FALSE	TRUE	FALSE
"g33850.t1"	FALSE	FALSE	TRUE	FALSE
"g33851.t1"	FALSE	FALSE	TRUE	FALSE
"g33853.t1"	FALSE	FALSE	TRUE	FALSE
"g33854.t1"	FALSE	FALSE	TRUE	FALSE
"g33855.t1"	FALSE	FALSE	TRUE	FALSE
"g33856.t1"	FALSE	FALSE	TRUE	FALSE
"g33857.t1"	FALSE	FALSE	TRUE	FALSE
"g33858.t1"	FALSE	FALSE	TRUE	FALSE
"g33865.t1"	FALSE	FALSE	TRUE	FALSE
"g33868.t1"	FALSE	TRUE	TRUE	FALSE
"g33869.t1"	FALSE	TRUE	TRUE	FALSE
"g33871.t1"	FALSE	TRUE	TRUE	FALSE
"g33879.t1"	FALSE	FALSE	TRUE	FALSE
"g33880.t1"	FALSE	FALSE	TRUE	FALSE
"g33880.t2"	FALSE	FALSE	TRUE	FALSE
"g33889.t1"	FALSE	FALSE	TRUE	FALSE
"g33890.t1"	FALSE	FALSE	TRUE	FALSE
"g33892.t1"	FALSE	FALSE	TRUE	FALSE
"g3389.t1"	FALSE	FALSE	TRUE	FALSE
"g338.t1"	FALSE	FALSE	TRUE	FALSE
"g33902.t1"	FALSE	FALSE	TRUE	FALSE
"g33903.t1"	FALSE	FALSE	TRUE	FALSE
"g33904.t1"	FALSE	FALSE	TRUE	FALSE
"g33905.t1"	FALSE	FALSE	TRUE	FALSE
"g33909.t1"	FALSE	FALSE	TRUE	FALSE
"g33910.t1"	FALSE	FALSE	TRUE	FALSE
"g33915.t1"	FALSE	TRUE	TRUE	FALSE
"g33916.t1"	FALSE	FALSE	TRUE	FALSE
"g33918.t1"	FALSE	FALSE	TRUE	FALSE
"g33922.t1"	FALSE	FALSE	TRUE	FALSE
"g33925.t1"	FALSE	FALSE	TRUE	FALSE
"g33927.t1"	FALSE	FALSE	TRUE	FALSE
"g33928.t1"	FALSE	FALSE	TRUE	FALSE
"g33937.t1"	FALSE	FALSE	TRUE	FALSE
"g33939.t1"	FALSE	FALSE	TRUE	FALSE
"g33941.t1"	FALSE	FALSE	TRUE	FALSE
"g33949.t1"	FALSE	FALSE	TRUE	FALSE
"g33956.t1"	FALSE	FALSE	TRUE	FALSE
"g33961.t1"	FALSE	FALSE	TRUE	FALSE
"g33966.t1"	FALSE	FALSE	TRUE	FALSE
"g33967.t1"	FALSE	FALSE	TRUE	FALSE
"g33968.t1"	FALSE	FALSE	TRUE	FALSE
"g33969.t1"	FALSE	FALSE	TRUE	FALSE
"g3396.t1"	FALSE	FALSE	TRUE	FALSE
"g33970.t1"	FALSE	FALSE	TRUE	FALSE
"g33971.t1"	FALSE	FALSE	TRUE	FALSE
"g33972.t1"	FALSE	FALSE	TRUE	FALSE
"g33974.t1"	FALSE	FALSE	TRUE	FALSE
"g33976.t1"	FALSE	FALSE	TRUE	FALSE
"g33977.t1"	FALSE	FALSE	TRUE	FALSE
"g33978.t1"	FALSE	FALSE	TRUE	FALSE
"g33979.t1"	FALSE	FALSE	TRUE	FALSE
"g33980.t1"	FALSE	FALSE	TRUE	FALSE
"g33983.t1"	FALSE	FALSE	TRUE	FALSE
"g33984.t1"	FALSE	FALSE	TRUE	FALSE
"g33988.t1"	FALSE	FALSE	TRUE	FALSE
"g33990.t1"	FALSE	TRUE	TRUE	FALSE
"g33992.t1"	FALSE	FALSE	TRUE	FALSE
"g33993.t1"	FALSE	FALSE	TRUE	FALSE
"g33996.t1"	FALSE	FALSE	TRUE	FALSE
"g33997.t1"	FALSE	FALSE	TRUE	FALSE
"g33999.t1"	FALSE	FALSE	TRUE	FALSE
"g34002.t1"	FALSE	FALSE	TRUE	FALSE
"g34003.t1"	FALSE	FALSE	TRUE	FALSE
"g34005.t1"	FALSE	FALSE	TRUE	FALSE
"g34006.t1"	FALSE	FALSE	TRUE	FALSE
"g34013.t1"	FALSE	FALSE	TRUE	FALSE
"g34014.t1"	FALSE	FALSE	TRUE	FALSE
"g34015.t1"	FALSE	FALSE	TRUE	FALSE
"g34018.t1"	FALSE	FALSE	TRUE	FALSE
"g3401.t1"	FALSE	FALSE	TRUE	FALSE
"g34023.t1"	FALSE	FALSE	TRUE	FALSE
"g34025.t1"	FALSE	FALSE	TRUE	FALSE
"g34033.t2"	FALSE	FALSE	TRUE	FALSE
"g34034.t1"	FALSE	FALSE	TRUE	FALSE
"g34035.t1"	FALSE	FALSE	TRUE	FALSE
"g34040.t1"	FALSE	FALSE	TRUE	FALSE
"g34041.t1"	FALSE	FALSE	TRUE	FALSE
"g34042.t1"	FALSE	FALSE	TRUE	FALSE
"g34048.t1"	FALSE	FALSE	TRUE	FALSE
"g34060.t1"	FALSE	FALSE	TRUE	FALSE
"g34061.t1"	FALSE	FALSE	TRUE	FALSE
"g34062.t1"	FALSE	FALSE	TRUE	FALSE
"g34064.t1"	FALSE	FALSE	TRUE	FALSE
"g34065.t1"	FALSE	TRUE	TRUE	FALSE
"g34072.t1"	FALSE	FALSE	TRUE	FALSE
"g34073.t1"	FALSE	FALSE	TRUE	FALSE
"g34074.t1"	FALSE	FALSE	TRUE	FALSE
"g34075.t1"	FALSE	FALSE	TRUE	FALSE
"g34078.t1"	FALSE	FALSE	TRUE	FALSE
"g34081.t1"	FALSE	FALSE	TRUE	FALSE
"g34083.t1"	FALSE	FALSE	TRUE	FALSE
"g34086.t1"	FALSE	FALSE	TRUE	FALSE
"g34088.t1"	FALSE	FALSE	TRUE	FALSE
"g3408.t1"	FALSE	FALSE	TRUE	FALSE
"g34092.t1"	FALSE	FALSE	TRUE	FALSE
"g34093.t1"	FALSE	FALSE	TRUE	FALSE
"g34094.t1"	FALSE	FALSE	TRUE	FALSE
"g34095.t1"	FALSE	FALSE	TRUE	FALSE
"g34097.t1"	FALSE	FALSE	TRUE	FALSE
"g34099.t1"	FALSE	FALSE	TRUE	FALSE
"g3409.t1"	FALSE	FALSE	TRUE	FALSE
"g34100.t1"	FALSE	FALSE	TRUE	FALSE
"g34105.t1"	FALSE	FALSE	TRUE	FALSE
"g34108.t1"	FALSE	FALSE	TRUE	FALSE
"g34110.t1"	FALSE	FALSE	TRUE	FALSE
"g34111.t1"	FALSE	FALSE	TRUE	FALSE
"g34113.t1"	FALSE	FALSE	TRUE	FALSE
"g34115.t1"	FALSE	FALSE	TRUE	FALSE
"g34118.t1"	FALSE	FALSE	TRUE	FALSE
"g34119.t1"	FALSE	FALSE	TRUE	FALSE
"g34120.t1"	FALSE	FALSE	TRUE	FALSE
"g34121.t1"	FALSE	FALSE	TRUE	FALSE
"g34123.t1"	FALSE	FALSE	TRUE	FALSE
"g34128.t1"	FALSE	FALSE	TRUE	FALSE
"g34133.t1"	FALSE	FALSE	TRUE	FALSE
"g3413.t1"	FALSE	FALSE	TRUE	FALSE
"g34141.t1"	FALSE	FALSE	TRUE	FALSE
"g34142.t1"	FALSE	FALSE	TRUE	FALSE
"g34144.t1"	FALSE	FALSE	TRUE	FALSE
"g34150.t1"	FALSE	FALSE	TRUE	FALSE
"g34151.t1"	FALSE	FALSE	TRUE	FALSE
"g34152.t1"	FALSE	TRUE	TRUE	FALSE
"g34154.t1"	FALSE	FALSE	TRUE	FALSE
"g34155.t1"	FALSE	FALSE	TRUE	FALSE
"g34159.t1"	FALSE	FALSE	TRUE	FALSE
"g34160.t1"	FALSE	FALSE	TRUE	FALSE
"g34164.t1"	FALSE	FALSE	TRUE	FALSE
"g34169.t1"	FALSE	FALSE	TRUE	FALSE
"g34170.t1"	FALSE	FALSE	TRUE	FALSE
"g34173.t1"	FALSE	FALSE	TRUE	FALSE
"g34174.t1"	FALSE	TRUE	TRUE	FALSE
"g34185.t1"	FALSE	FALSE	TRUE	FALSE
"g34186.t1"	FALSE	FALSE	TRUE	FALSE
"g34187.t1"	FALSE	FALSE	TRUE	FALSE
"g34189.t1"	FALSE	FALSE	TRUE	FALSE
"g34193.t1"	FALSE	FALSE	TRUE	FALSE
"g34195.t1"	FALSE	FALSE	TRUE	FALSE
"g34196.t1"	FALSE	FALSE	TRUE	FALSE
"g34197.t1"	FALSE	FALSE	TRUE	FALSE
"g3419.t1"	FALSE	FALSE	TRUE	FALSE
"g34201.t1"	FALSE	FALSE	TRUE	FALSE
"g34204.t1"	FALSE	FALSE	TRUE	FALSE
"g34205.t1"	FALSE	FALSE	TRUE	FALSE
"g34206.t1"	FALSE	FALSE	TRUE	FALSE
"g34207.t1"	FALSE	FALSE	TRUE	FALSE
"g34208.t1"	FALSE	FALSE	TRUE	FALSE
"g34211.t1"	FALSE	TRUE	TRUE	FALSE
"g34212.t1"	FALSE	FALSE	TRUE	FALSE
"g34214.t1"	FALSE	FALSE	TRUE	FALSE
"g34215.t1"	FALSE	FALSE	TRUE	FALSE
"g34218.t1"	FALSE	FALSE	TRUE	FALSE
"g34219.t1"	FALSE	FALSE	TRUE	FALSE
"g3421.t1"	FALSE	FALSE	TRUE	FALSE
"g34220.t1"	FALSE	FALSE	TRUE	FALSE
"g34225.t1"	FALSE	FALSE	TRUE	FALSE
"g34231.t1"	FALSE	FALSE	TRUE	FALSE
"g34233.t1"	FALSE	FALSE	TRUE	FALSE
"g34234.t2"	FALSE	FALSE	TRUE	FALSE
"g34237.t1"	FALSE	FALSE	TRUE	FALSE
"g34238.t1"	FALSE	FALSE	TRUE	FALSE
"g34241.t1"	FALSE	FALSE	TRUE	FALSE
"g34246.t1"	FALSE	FALSE	TRUE	FALSE
"g34248.t1"	FALSE	FALSE	TRUE	FALSE
"g34252.t1"	FALSE	FALSE	TRUE	FALSE
"g34254.t1"	FALSE	FALSE	TRUE	FALSE
"g34258.t1"	FALSE	FALSE	TRUE	FALSE
"g34259.t1"	FALSE	FALSE	TRUE	FALSE
"g34263.t1"	FALSE	FALSE	TRUE	FALSE
"g34264.t1"	FALSE	FALSE	TRUE	FALSE
"g34265.t1"	FALSE	FALSE	TRUE	FALSE
"g34266.t1"	FALSE	FALSE	TRUE	FALSE
"g34267.t1"	FALSE	FALSE	TRUE	FALSE
"g34272.t1"	FALSE	FALSE	TRUE	FALSE
"g34274.t1"	FALSE	FALSE	TRUE	FALSE
"g34276.t1"	FALSE	FALSE	TRUE	FALSE
"g34279.t1"	FALSE	FALSE	TRUE	FALSE
"g34281.t1"	FALSE	FALSE	TRUE	FALSE
"g34282.t1"	FALSE	FALSE	TRUE	FALSE
"g34283.t1"	FALSE	FALSE	TRUE	FALSE
"g34284.t1"	FALSE	TRUE	TRUE	FALSE
"g34285.t2"	FALSE	FALSE	TRUE	FALSE
"g3428.t1"	FALSE	FALSE	TRUE	FALSE
"g34292.t1"	FALSE	FALSE	TRUE	FALSE
"g34293.t1"	FALSE	FALSE	TRUE	FALSE
"g34295.t1"	FALSE	FALSE	TRUE	FALSE
"g34296.t1"	FALSE	FALSE	TRUE	FALSE
"g3429.t1"	FALSE	FALSE	TRUE	FALSE
"g342.t1"	FALSE	FALSE	TRUE	FALSE
"g34301.t1"	FALSE	FALSE	TRUE	FALSE
"g34306.t1"	FALSE	TRUE	TRUE	FALSE
"g34308.t1"	FALSE	FALSE	TRUE	FALSE
"g34310.t1"	FALSE	FALSE	TRUE	FALSE
"g34312.t1"	FALSE	FALSE	TRUE	FALSE
"g34314.t1"	FALSE	FALSE	TRUE	FALSE
"g34316.t1"	FALSE	FALSE	TRUE	FALSE
"g34319.t1"	FALSE	FALSE	TRUE	FALSE
"g3431.t1"	FALSE	FALSE	TRUE	FALSE
"g34321.t1"	FALSE	FALSE	TRUE	FALSE
"g34322.t1"	FALSE	FALSE	TRUE	FALSE
"g34323.t1"	FALSE	FALSE	TRUE	FALSE
"g34324.t1"	FALSE	FALSE	TRUE	FALSE
"g34325.t1"	FALSE	FALSE	TRUE	FALSE
"g34326.t1"	FALSE	FALSE	TRUE	FALSE
"g34328.t1"	FALSE	FALSE	TRUE	FALSE
"g34329.t1"	FALSE	FALSE	TRUE	FALSE
"g34330.t1"	FALSE	FALSE	TRUE	FALSE
"g34331.t1"	FALSE	FALSE	TRUE	FALSE
"g34332.t1"	FALSE	FALSE	TRUE	FALSE
