Gene_ID,PS_name,braker_S-nF1,braker_M-nF1,braker_L-nF1,braker_X-nF1,braker_38-nF1,braker_actual-nF1,maker_C1-nF1,maker_C2-nF1,maker_C3-nF1,maker_C4-nF1,maker_C5-nF1,maker_C6-nF1,maker_38-nF1,trans_mikado-38-nF1,trans_po-nF1,braker-mikado_both38-nF1,maker-mikado_both38-nF1,brakerX-mikado38.refmap-nF1
AT3G55515,Magnoliophyta,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
AT3G55520,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55530,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55540,Eukaryota,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
AT3G55550,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55560,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55566,Arabidopsis,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
AT3G55570,Tracheophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G55580,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55590,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G55600,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55605,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55610,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55620,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55630,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55640,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55646,Mesangiospermae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G55650,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55660,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55665,Embryophyta,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
AT3G55670,Brassicaceae,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G55672,Embryophyta,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
AT3G55677,Embryophyta,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
AT3G55680,Pentapetalae,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT3G55690,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55700,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55720,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55730,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55740,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55750,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT3G55760,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55770,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55780,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55790,Brassicaceae,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT3G55800,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55810,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55820,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G55830,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55840,Embryophyta,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1
AT3G55850,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55860,cellular_organisms,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
AT3G55870,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55880,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55890,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55900,malvids,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
AT3G55910,Arabidopsis,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
AT3G55920,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55930,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G55935,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
AT3G55940,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55950,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G55960,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55970,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G55980,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G55990,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56000,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56010,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56020,Mesangiospermae,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
AT3G56030,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
AT3G56040,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56050,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56060,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56070,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56080,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56090,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56110,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56120,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56130,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56140,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56150,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56160,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56170,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56180,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT3G56190,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56200,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56210,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56220,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56230,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G56240,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56250,eudicotyledons,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G56260,Magnoliophyta,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
AT3G56270,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56290,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56310,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56320,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56330,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56340,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56350,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56360,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56370,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56380,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56390,Brassicaceae,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1
AT3G56400,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56410,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56420,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT3G56430,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56440,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56450,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56460,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G56470,Embryophyta,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1
AT3G56480,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56490,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56500,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT3G56510,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56520,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT3G56530,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT3G56540,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56550,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56560,Embryophyta,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
AT3G56570,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G56580,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56590,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56600,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G56610,Brassicaceae,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
AT3G56620,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56630,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56640,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56650,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56660,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56670,Brassicaceae,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
AT3G56680,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56690,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56700,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56710,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56720,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56730,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G56740,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56750,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56760,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56770,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56780,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56790,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56800,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56810,eudicotyledons,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56820,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56830,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56840,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56850,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56860,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56870,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G56880,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56890,malvids,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G56891,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56900,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56910,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56920,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT3G56930,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56940,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56950,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G56960,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G56970,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
AT3G56980,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
AT3G56990,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57000,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57010,cellular_organisms,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
AT3G57020,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57030,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57040,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57050,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57060,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57062,Mesangiospermae,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57070,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57072,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
AT3G57080,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57090,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57100,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT3G57110,eudicotyledons,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
AT3G57120,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G57130,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57140,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57150,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57160,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G57170,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57190,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57200,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57210,Brassicaceae,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT3G57220,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57230,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57240,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57250,Camelineae,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
AT3G57260,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57270,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57280,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G57290,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G57300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57310,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT3G57320,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57330,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57340,cellular_organisms,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
AT3G57350,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57360,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57370,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT3G57380,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57390,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57400,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57410,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57420,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57430,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57440,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT3G57450,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT3G57460,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57465,Embryophyta,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0
AT3G57470,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57480,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57490,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57500,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G57510,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT3G57520,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57530,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57540,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57550,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57560,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57570,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57580,Embryophyta,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
AT3G57587,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
AT3G57590,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57600,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57610,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57620,cellular_organisms,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
AT3G57630,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57640,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57650,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57660,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57670,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57680,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57690,eudicotyledons,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
AT3G57700,cellular_organisms,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
AT3G57710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G57720,cellular_organisms,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
AT3G57730,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT3G57740,cellular_organisms,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
AT3G57750,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57760,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57770,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57780,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57785,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
AT3G57787,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT3G57790,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57800,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57810,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57830,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57840,rosids,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1
AT3G57850,Arabidopsis,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1
AT3G57860,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G57870,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G57880,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57890,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57900,Mesangiospermae,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
AT3G57910,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57920,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57930,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57940,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57950,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G57960,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT3G57970,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT3G57980,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G57990,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT3G58000,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT3G58010,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58020,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58030,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58040,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58050,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58060,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58070,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT3G58090,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58100,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58110,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58120,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G58130,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
