ID	len	gc	PS
AT3G42148	108	0.527778	Arabidopsis_thaliana
AT3G42150	303	0.468647	Viridiplantae
AT3G42153	351	0.356125	Streptophyta
AT3G42155	501	0.457086	Embryophyta
AT3G42160	462	0.452381	Tracheophyta
AT3G42170	2091	0.464849	Eukaryota
AT3G42180	1413	0.438783	Eukaryota
AT3G42310	246	0.54065	Brassicaceae
AT3G42390	381	0.425197	Arabidopsis_thaliana
AT3G42473	234	0.363248	Brassicaceae
AT3G42550	1293	0.447796	Eukaryota
AT3G42560	297	0.377104	Streptophyta
AT3G42565	360	0.391667	Magnoliophyta
AT3G42570	453	0.479029	Viridiplantae
AT3G42628	138	0.434783	Embryophyta
AT3G42630	1248	0.401442	Viridiplantae
AT3G42640	2847	0.449245	cellular_organisms
AT3G42660	2862	0.428721	cellular_organisms
AT3G42670	3771	0.432246	cellular_organisms
AT3G42723	2457	0.426943	Mesangiospermae
AT3G42725	609	0.422003	Streptophytina
AT3G42770	1599	0.396498	Magnoliophyta
AT3G42780	531	0.451977	Mesangiospermae
AT3G42786	780	0.45641	Mesangiospermae
AT3G42790	753	0.442231	Eukaryota
AT3G42800	1026	0.424951	Magnoliophyta
AT3G42830	348	0.45977	Eukaryota
AT3G42850	2895	0.455959	cellular_organisms
AT3G42860	1119	0.463807	Eukaryota
AT3G42870	939	0.41853	Brassicaceae
AT3G42880	1902	0.450578	cellular_organisms
AT3G42940	582	0.424399	Brassicaceae
AT3G42950	1455	0.456357	cellular_organisms
AT3G42960	819	0.493284	cellular_organisms
AT3G42990	390	0.5	Arabidopsis_thaliana
AT3G42995	99	0.313131	Arabidopsis_thaliana
AT3G43083	237	0.341772	Brassicaceae
AT3G43110	576	0.486111	Mesangiospermae
AT3G43120	483	0.438923	Embryophyta
AT3G43148	2022	0.527695	Brassicaceae
AT3G43150	585	0.557265	Arabidopsis
AT3G43153	510	0.521569	Arabidopsis_thaliana
AT3G43160	888	0.52027	Arabidopsis_thaliana
AT3G43170	402	0.455224	Brassicaceae
AT3G43180	576	0.421875	Eukaryota
AT3G43190	2427	0.460239	cellular_organisms
AT3G43210	2817	0.428825	Eukaryota
AT3G43220	2457	0.422873	Eukaryota
AT3G43230	1458	0.462277	cellular_organisms
AT3G43240	2244	0.44385	Viridiplantae
AT3G43250	750	0.4	Eukaryota
AT3G43260	810	0.403704	Embryophyta
AT3G43270	1584	0.46149	cellular_organisms
AT3G43280	474	0.415612	Arabidopsis
AT3G43290	414	0.487923	Arabidopsis_thaliana
AT3G43291	165	0.442424	Arabidopsis_thaliana
AT3G43300	5277	0.430358	Eukaryota
AT3G43340	225	0.444444	cellular_organisms
AT3G43400	642	0.415888	Eukaryota
AT3G43410	369	0.382114	Brassicaceae
AT3G43415	369	0.360434	Magnoliophyta
AT3G43420	207	0.42029	Arabidopsis_thaliana
AT3G43430	504	0.474206	Eukaryota
AT3G43432	222	0.522523	Arabidopsis_thaliana
AT3G43440	717	0.447699	Embryophyta
AT3G43470	1377	0.408134	Brassicaceae
AT3G43480	486	0.423868	Brassicaceae
AT3G43490	783	0.404853	Viridiplantae
AT3G43500	462	0.428571	Arabidopsis
AT3G43503	189	0.365079	Brassicaceae
AT3G43505	231	0.4329	Brassicaceae
AT3G43520	723	0.502075	cellular_organisms
AT3G43540	1122	0.445633	cellular_organisms
AT3G43550	867	0.371396	Streptophyta
AT3G43570	963	0.367601	Streptophyta
AT3G43572	213	0.394366	Arabidopsis_thaliana
AT3G43574	210	0.509524	Arabidopsis_thaliana
AT3G43580	615	0.413008	Camelineae
AT3G43583	303	0.627063	cellular_organisms
AT3G43590	1656	0.425121	Eukaryota
AT3G43600	3966	0.438225	cellular_organisms
AT3G43610	3624	0.412804	Eukaryota
AT3G43630	603	0.477612	cellular_organisms
AT3G43645	210	0.428571	Arabidopsis_thaliana
AT3G43660	597	0.482412	cellular_organisms
AT3G43670	2064	0.464632	cellular_organisms
AT3G43682	453	0.492274	Arabidopsis_thaliana
AT3G43700	1248	0.434295	Eukaryota
AT3G43710	1137	0.430079	cellular_organisms
AT3G43720	582	0.513746	Embryophyta
AT3G43740	657	0.42618	cellular_organisms
AT3G43750	1041	0.409222	Eukaryota
AT3G43790	1221	0.416871	cellular_organisms
AT3G43800	684	0.438596	cellular_organisms
AT3G43810	645	0.466667	cellular_organisms
AT3G43833	681	0.465492	Camelineae
AT3G43837	840	0.482143	Brassicaceae
AT3G43840	255	0.403922	cellular_organisms
AT3G43850	813	0.440344	Streptophyta
AT3G43860	1461	0.487337	cellular_organisms
AT3G43870	564	0.425532	Arabidopsis
AT3G43880	264	0.359848	Arabidopsis
AT3G43890	1986	0.406344	Embryophyta
AT3G43910	588	0.389456	Viridiplantae
AT3G43920	4596	0.419713	cellular_organisms
AT3G43930	1509	0.435388	Eukaryota
AT3G43940	609	0.45977	cellular_organisms
AT3G43950	654	0.396024	Viridiplantae
AT3G43960	1131	0.439434	cellular_organisms
AT3G43970	378	0.452381	Brassicaceae
AT3G43980	171	0.479532	cellular_organisms
AT3G43990	1143	0.403325	Viridiplantae
AT3G44006	180	0.516667	Arabidopsis_thaliana
AT3G44010	171	0.479532	cellular_organisms
AT3G44020	480	0.433333	cellular_organisms
AT3G44050	3792	0.417985	cellular_organisms
AT3G44060	1284	0.420561	Magnoliophyta
AT3G44070	831	0.421179	Camelineae
AT3G44080	1164	0.414948	Magnoliophyta
AT3G44090	1350	0.398519	Magnoliophyta
AT3G44100	459	0.470588	Eukaryota
AT3G44110	1263	0.473476	cellular_organisms
AT3G44115	348	0.376437	Mesangiospermae
AT3G44120	1155	0.421645	Embryophyta
AT3G44130	942	0.428875	Tracheophyta
AT3G44140	216	0.560185	Arabidopsis_thaliana
AT3G44150	741	0.466937	Viridiplantae
AT3G44160	1089	0.461892	cellular_organisms
AT3G44170	468	0.418803	Brassicaceae
AT3G44180	609	0.405583	Mesangiospermae
AT3G44190	1104	0.442935	cellular_organisms
AT3G44200	2871	0.446186	cellular_organisms
AT3G44210	432	0.446759	Arabidopsis
AT3G44220	621	0.479871	Embryophyta
AT3G44230	615	0.417886	Brassicaceae
AT3G44235	600	0.435	Brassicaceae
AT3G44240	720	0.436111	Eukaryota
AT3G44250	1500	0.431333	cellular_organisms
AT3G44260	843	0.487544	Eukaryota
AT3G44261	129	0.48062	Arabidopsis_thaliana
AT3G44265	1092	0.438645	Camelineae
AT3G44280	327	0.415902	Tracheophyta
AT3G44290	1008	0.427579	Streptophyta
AT3G44300	1020	0.472549	cellular_organisms
AT3G44310	1041	0.474544	cellular_organisms
AT3G44320	1041	0.457253	cellular_organisms
AT3G44326	1092	0.488095	Embryophyta
AT3G44330	1698	0.429329	Eukaryota
AT3G44340	3291	0.460954	Eukaryota
AT3G44350	483	0.455487	Streptophyta
AT3G44370	1701	0.428571	cellular_organisms
AT3G44380	561	0.490196	Streptophyta
AT3G44400	3024	0.403108	cellular_organisms
AT3G44405	189	0.534392	Arabidopsis_thaliana
AT3G44428	333	0.366366	Brassicaceae
AT3G44430	621	0.489533	Arabidopsis_thaliana
AT3G44435	429	0.461538	Arabidopsis_thaliana
AT3G44440	225	0.373333	Arabidopsis_thaliana
AT3G44450	351	0.472934	Magnoliophyta
AT3G44460	996	0.468876	Eukaryota
AT3G44480	3585	0.410321	cellular_organisms
AT3G44485	204	0.431373	Streptophyta
AT3G44490	477	0.419287	cellular_organisms
AT3G44510	978	0.46319	cellular_organisms
AT3G44530	3177	0.447277	cellular_organisms
AT3G44540	1482	0.411606	cellular_organisms
AT3G44550	1491	0.410463	cellular_organisms
AT3G44555	324	0.320988	Arabidopsis_thaliana
AT3G44560	1491	0.403756	cellular_organisms
AT3G44570	534	0.449438	Brassicaceae
AT3G44580	492	0.45935	Brassicaceae
AT3G44590	336	0.491071	Eukaryota
AT3G44600	1896	0.433017	cellular_organisms
AT3G44610	1356	0.486726	cellular_organisms
AT3G44620	720	0.433333	cellular_organisms
AT3G44630	3645	0.407956	cellular_organisms
AT3G44635	129	0.387597	Arabidopsis_thaliana
AT3G44660	429	0.428904	Eukaryota
AT3G44665	129	0.395349	Tracheophyta
AT3G44670	3660	0.40082	cellular_organisms
AT3G44680	1281	0.42701	cellular_organisms
AT3G44690	3531	0.41433	Camelineae
AT3G44695	639	0.405321	Magnoliophyta
AT3G44700	642	0.4081	Magnoliophyta
AT3G44703	507	0.443787	Arabidopsis_thaliana
AT3G44704	156	0.49359	Arabidopsis_thaliana
AT3G44710	1515	0.391419	Magnoliophyta
AT3G44713	1881	0.396066	rosids
AT3G44716	438	0.406393	Magnoliophyta
AT3G44718	204	0.387255	Brassicaceae
AT3G44720	1275	0.533333	cellular_organisms
AT3G44730	3264	0.436887	cellular_organisms
AT3G44735	246	0.386179	Magnoliophyta
AT3G44740	735	0.428571	cellular_organisms
AT3G44750	738	0.457995	Viridiplantae
AT3G44753	291	0.343643	Arabidopsis_thaliana
AT3G44755	450	0.533333	Camelineae
AT3G44760	570	0.391228	Camelineae
AT3G44769	96	0.375	Arabidopsis_thaliana
AT3G44770	1518	0.424242	Brassicaceae
AT3G44780	624	0.410256	Brassicaceae
AT3G44785	228	0.451754	Eukaryota
AT3G44790	975	0.417436	Eukaryota
AT3G44800	1029	0.421769	Eukaryota
AT3G44805	747	0.390897	Brassicaceae
AT3G44810	1347	0.431329	cellular_organisms
AT3G44820	1956	0.427403	Eukaryota
AT3G44830	1998	0.477978	Eukaryota
AT3G44840	1047	0.406877	Viridiplantae
AT3G44850	1605	0.429283	cellular_organisms
AT3G44860	1047	0.422159	Eukaryota
AT3G44870	1140	0.4	Eukaryota
AT3G44880	1614	0.457869	cellular_organisms
AT3G44890	594	0.449495	cellular_organisms
AT3G44900	2454	0.438468	cellular_organisms
AT3G44910	2313	0.443147	cellular_organisms
AT3G44920	2352	0.440051	cellular_organisms
AT3G44930	2352	0.428146	cellular_organisms
AT3G44935	333	0.39039	Brassicaceae
AT3G44940	753	0.434263	Embryophyta
AT3G44950	219	0.639269	Arabidopsis_thaliana
AT3G44960	810	0.407407	Mesangiospermae
AT3G44970	1440	0.409028	cellular_organisms
AT3G44980	513	0.460039	Arabidopsis_thaliana
AT3G44990	882	0.477324	cellular_organisms
AT3G45000	603	0.422886	Eukaryota
AT3G45010	1533	0.457926	Eukaryota
AT3G45020	402	0.440299	cellular_organisms
AT3G45030	375	0.48	cellular_organisms
AT3G45040	1710	0.433333	cellular_organisms
AT3G45050	393	0.419847	Streptophyta
AT3G45060	1629	0.481277	cellular_organisms
AT3G45070	972	0.393004	cellular_organisms
AT3G45080	990	0.405051	cellular_organisms
AT3G45090	2154	0.450325	cellular_organisms
AT3G45093	243	0.36214	Brassicaceae
AT3G45100	1344	0.435268	cellular_organisms
AT3G45110	363	0.438017	Camelineae
AT3G45130	2271	0.431968	cellular_organisms
AT3G45140	2691	0.463397	cellular_organisms
AT3G45150	498	0.431727	Streptophytina
AT3G45160	276	0.42029	Pentapetalae
AT3G45170	615	0.453659	Eukaryota
AT3G45180	222	0.481982	Eukaryota
AT3G45190	2370	0.436287	Eukaryota
AT3G45200	903	0.424142	Magnoliophyta
AT3G45210	447	0.469799	Streptophyta
AT3G45220	1182	0.407783	cellular_organisms
AT3G45230	528	0.494318	Magnoliophyta
AT3G45240	1191	0.423174	cellular_organisms
AT3G45243	351	0.37037	Brassicaceae
AT3G45245	351	0.390313	Brassicaceae
AT3G45248	345	0.373913	Brassicaceae
AT3G45252	291	0.367698	Brassicaceae
AT3G45260	1341	0.434004	Eukaryota
AT3G45275	345	0.362319	Brassicaceae
AT3G45280	804	0.449005	Eukaryota
AT3G45285	336	0.35119	Brassicaceae
AT3G45290	1527	0.40406	Viridiplantae
AT3G45300	1230	0.443089	cellular_organisms
AT3G45310	1077	0.437326	cellular_organisms
AT3G45320	501	0.433134	rosids
AT3G45330	2049	0.415325	cellular_organisms
AT3G45390	2010	0.422388	cellular_organisms
AT3G45400	1428	0.414566	Eukaryota
AT3G45410	1995	0.429574	cellular_organisms
AT3G45420	2004	0.431637	cellular_organisms
AT3G45430	2025	0.435556	cellular_organisms
AT3G45440	2010	0.438806	cellular_organisms
AT3G45443	294	0.401361	Arabidopsis
AT3G45450	1026	0.450292	cellular_organisms
AT3G45460	1170	0.424786	Eukaryota
AT3G45470	669	0.403587	Eukaryota
AT3G45480	1149	0.417755	Eukaryota
AT3G45490	636	0.41195	Magnoliophyta
AT3G45500	606	0.424092	Mesangiospermae
AT3G45510	774	0.431525	Eukaryota
AT3G45525	354	0.457627	Brassicaceae
AT3G45530	2079	0.407407	Embryophyta
AT3G45540	1047	0.405922	Eukaryota
AT3G45555	642	0.361371	Eukaryota
AT3G45560	1512	0.424603	Eukaryota
AT3G45570	939	0.403621	Eukaryota
AT3G45577	357	0.394958	Eukaryota
AT3G45580	1227	0.416463	Eukaryota
AT3G45590	714	0.429972	cellular_organisms
AT3G45600	858	0.431235	Streptophyta
AT3G45610	738	0.47561	Viridiplantae
AT3G45620	1446	0.450899	cellular_organisms
AT3G45630	2970	0.425589	Eukaryota
AT3G45640	1113	0.415993	cellular_organisms
AT3G45645	192	0.447917	Arabidopsis_thaliana
AT3G45650	1677	0.444842	cellular_organisms
AT3G45660	1674	0.44325	cellular_organisms
AT3G45670	1140	0.433333	cellular_organisms
AT3G45673	183	0.393443	Arabidopsis_thaliana
AT3G45680	1677	0.449016	cellular_organisms
AT3G45690	1551	0.439716	cellular_organisms
AT3G45700	1647	0.443837	cellular_organisms
AT3G45710	1683	0.449792	cellular_organisms
AT3G45720	1668	0.432854	cellular_organisms
AT3G45730	219	0.506849	malvids
AT3G45740	1131	0.437666	Eukaryota
AT3G45750	2049	0.430454	Eukaryota
AT3G45760	1425	0.404912	Eukaryota
AT3G45770	1128	0.468085	cellular_organisms
AT3G45780	2991	0.448011	cellular_organisms
AT3G45790	1131	0.431477	cellular_organisms
AT3G45800	1110	0.428829	Arabidopsis
AT3G45810	2739	0.442862	Eukaryota
AT3G45820	339	0.469027	Arabidopsis_thaliana
AT3G45830	3897	0.436233	Eukaryota
AT3G45840	1776	0.403716	Magnoliophyta
AT3G45850	3198	0.420888	Eukaryota
AT3G45851	105	0.428571	Arabidopsis
AT3G45860	2031	0.421467	cellular_organisms
AT3G45870	1158	0.448187	cellular_organisms
AT3G45880	1038	0.453757	cellular_organisms
AT3G45890	1827	0.449371	Eukaryota
AT3G45900	1170	0.426496	Embryophyta
AT3G45910	603	0.446103	Arabidopsis
AT3G45920	579	0.395509	cellular_organisms
AT3G45930	312	0.487179	cellular_organisms
AT3G45940	2607	0.449942	cellular_organisms
AT3G45950	1158	0.405872	Eukaryota
AT3G45960	648	0.470679	Eukaryota
AT3G45970	798	0.451128	Eukaryota
AT3G45980	453	0.474614	Eukaryota
AT3G45990	402	0.422886	Eukaryota
AT3G46000	414	0.432367	Eukaryota
AT3G46010	420	0.461905	Eukaryota
AT3G46020	309	0.420712	cellular_organisms
AT3G46030	438	0.454338	Eukaryota
AT3G46040	393	0.435115	cellular_organisms
AT3G46050	1113	0.446541	cellular_organisms
AT3G46060	651	0.457757	cellular_organisms
AT3G46070	513	0.469786	Streptophyta
AT3G46080	495	0.462626	Streptophyta
AT3G46086	117	0.470085	Arabidopsis_thaliana
AT3G46090	507	0.453649	Streptophyta
AT3G46100	1461	0.442847	cellular_organisms
AT3G46110	1032	0.45155	Embryophyta
AT3G46120	1167	0.435304	cellular_organisms
AT3G46130	777	0.431145	Eukaryota
AT3G46140	1131	0.434129	cellular_organisms
AT3G46150	429	0.412587	Arabidopsis_thaliana
AT3G46160	1182	0.42132	cellular_organisms
AT3G46170	867	0.449827	cellular_organisms
AT3G46180	1044	0.416667	Eukaryota
AT3G46190	876	0.41895	Eukaryota
AT3G46200	936	0.42735	Eukaryota
AT3G46210	720	0.431944	cellular_organisms
AT3G46220	2415	0.429814	Eukaryota
AT3G46230	471	0.5138	cellular_organisms
AT3G46240	1305	0.491188	Streptophytina
AT3G46260	1305	0.436015	Streptophytina
AT3G46270	1413	0.468507	Streptophytina
AT3G46280	1416	0.475282	Streptophytina
AT3G46290	2493	0.434015	cellular_organisms
AT3G46300	426	0.474178	Magnoliophyta
AT3G46310	375	0.456	Magnoliophyta
AT3G46320	312	0.474359	cellular_organisms
AT3G46330	2637	0.390975	cellular_organisms
AT3G46340	2670	0.398876	cellular_organisms
AT3G46350	1335	0.402996	cellular_organisms
AT3G46355	876	0.417808	cellular_organisms
AT3G46360	594	0.479798	Camelineae
AT3G46370	2382	0.406801	cellular_organisms
AT3G46380	354	0.449153	Arabidopsis_thaliana
AT3G46390	210	0.371429	Arabidopsis_thaliana
AT3G46400	2652	0.391026	cellular_organisms
AT3G46410	876	0.413242	cellular_organisms
AT3G46420	2517	0.407231	cellular_organisms
AT3G46430	168	0.52381	Eukaryota
AT3G46440	1026	0.459064	cellular_organisms
AT3G46450	1461	0.436003	Eukaryota
AT3G46460	501	0.417166	Eukaryota
AT3G46470	600	0.38	Arabidopsis
AT3G46480	861	0.428571	cellular_organisms
AT3G46490	993	0.427996	cellular_organisms
AT3G46500	756	0.425926	cellular_organisms
AT3G46510	1983	0.452849	cellular_organisms
AT3G46520	1134	0.487654	cellular_organisms
AT3G46530	2508	0.417065	cellular_organisms
AT3G46540	924	0.419913	Eukaryota
AT3G46550	1263	0.510689	cellular_organisms
AT3G46560	282	0.478723	Eukaryota
AT3G46565	261	0.440613	Pentapetalae
AT3G46570	1071	0.470588	Streptophyta
AT3G46580	549	0.489982	Eukaryota
AT3G46590	1659	0.464738	Viridiplantae
AT3G46600	1752	0.443493	Embryophyta
AT3G46610	1998	0.42042	Eukaryota
AT3G46613	435	0.390805	Magnoliophyta
AT3G46616	153	0.437908	Arabidopsis_thaliana
AT3G46617	117	0.358974	Arabidopsis_thaliana
AT3G46620	1188	0.457071	Eukaryota
AT3G46630	624	0.435897	Viridiplantae
AT3G46640	972	0.47428	Eukaryota
AT3G46650	1308	0.43578	cellular_organisms
AT3G46660	1377	0.440813	cellular_organisms
AT3G46666	255	0.423529	Arabidopsis_thaliana
AT3G46670	1356	0.449853	cellular_organisms
AT3G46680	1350	0.44963	cellular_organisms
AT3G46690	1359	0.438558	cellular_organisms
AT3G46700	1344	0.436756	cellular_organisms
AT3G46710	2544	0.407233	cellular_organisms
AT3G46720	1344	0.427083	cellular_organisms
AT3G46730	2544	0.409591	cellular_organisms
AT3G46735	402	0.435323	Arabidopsis_thaliana
AT3G46740	2457	0.466015	cellular_organisms
AT3G46750	1167	0.429306	Magnoliophyta
AT3G46760	1014	0.420118	cellular_organisms
AT3G46770	831	0.413959	Magnoliophyta
AT3G46780	1533	0.497065	Viridiplantae
AT3G46790	1974	0.446302	Eukaryota
AT3G46800	2049	0.41386	Embryophyta
AT3G46810	2061	0.424066	Embryophyta
AT3G46820	939	0.43131	cellular_organisms
AT3G46830	654	0.457187	cellular_organisms
AT3G46840	2217	0.466396	cellular_organisms
AT3G46845	471	0.428875	Arabidopsis_thaliana
AT3G46850	2211	0.464043	cellular_organisms
AT3G46860	258	0.437984	Viridiplantae
AT3G46870	774	0.426357	Eukaryota
AT3G46880	351	0.45584	Mesangiospermae
AT3G46890	615	0.474797	Embryophyta
AT3G46900	477	0.513627	Eukaryota
AT3G46910	744	0.452957	Eukaryota
AT3G46920	3270	0.425076	cellular_organisms
AT3G46930	1443	0.423423	cellular_organisms
AT3G46940	501	0.457086	cellular_organisms
AT3G46950	1353	0.38507	Eukaryota
AT3G46960	4044	0.433234	cellular_organisms
AT3G46970	2526	0.451306	cellular_organisms
AT3G46980	1602	0.453184	cellular_organisms
AT3G46990	1644	0.431265	Magnoliophyta
AT3G47000	1827	0.475096	cellular_organisms
AT3G47010	1830	0.468852	cellular_organisms
AT3G47020	942	0.423567	Mesangiospermae
AT3G47030	1245	0.432129	Magnoliophyta
AT3G47040	1911	0.473051	cellular_organisms
AT3G47050	1839	0.461664	cellular_organisms
AT3G47060	2409	0.45247	cellular_organisms
AT3G47070	303	0.50495	Magnoliophyta
AT3G47080	1548	0.427003	cellular_organisms
AT3G47090	3030	0.405281	cellular_organisms
AT3G47100	351	0.444444	Arabidopsis_thaliana
AT3G47110	3078	0.422027	cellular_organisms
AT3G47120	1059	0.438149	cellular_organisms
AT3G47130	1083	0.409049	Mesangiospermae
AT3G47140	675	0.420741	Mesangiospermae
AT3G47150	1083	0.388735	Embryophyta
AT3G47160	738	0.413279	Eukaryota
AT3G47170	1407	0.470505	cellular_organisms
AT3G47180	633	0.410742	Eukaryota
AT3G47190	996	0.450803	cellular_organisms
AT3G47200	1431	0.406709	Magnoliophyta
AT3G47210	1425	0.401404	Magnoliophyta
AT3G47220	1596	0.427945	Eukaryota
AT3G47250	1443	0.4158	Magnoliophyta
AT3G47290	1596	0.449248	Eukaryota
AT3G47295	216	0.425926	malvids
AT3G47300	630	0.446032	Eukaryota
AT3G47340	1755	0.474074	cellular_organisms
AT3G47341	147	0.428571	Arabidopsis_thaliana
AT3G47350	927	0.385113	cellular_organisms
AT3G47360	930	0.386022	cellular_organisms
AT3G47370	369	0.471545	cellular_organisms
AT3G47380	609	0.494253	Embryophyta
AT3G47390	1800	0.452222	cellular_organisms
AT3G47400	1785	0.504202	cellular_organisms
AT3G47410	666	0.424925	Brassicaceae
AT3G47420	1572	0.454835	cellular_organisms
AT3G47430	684	0.47807	Eukaryota
AT3G47440	771	0.459144	cellular_organisms
AT3G47450	1686	0.439502	cellular_organisms
AT3G47460	3516	0.402162	cellular_organisms
AT3G47470	756	0.48545	Viridiplantae
AT3G47480	552	0.371377	Eukaryota
AT3G47490	705	0.475177	cellular_organisms
AT3G47500	1347	0.466221	Viridiplantae
AT3G47510	258	0.46124	Mesangiospermae
AT3G47520	1212	0.436469	cellular_organisms
AT3G47530	1776	0.438063	Eukaryota
AT3G47540	645	0.468217	cellular_organisms
AT3G47550	699	0.456366	Eukaryota
AT3G47560	798	0.409774	cellular_organisms
AT3G47570	3033	0.403891	cellular_organisms
AT3G47580	3036	0.411067	cellular_organisms
AT3G47590	930	0.416129	cellular_organisms
AT3G47600	1002	0.433134	Eukaryota
AT3G47610	1227	0.449063	Eukaryota
AT3G47620	1470	0.47483	Streptophytina
AT3G47630	963	0.423676	Eukaryota
AT3G47640	723	0.4426	Streptophyta
AT3G47650	411	0.43309	Viridiplantae
AT3G47660	2865	0.444677	cellular_organisms
AT3G47670	831	0.436823	Embryophyta
AT3G47675	291	0.412371	Mesangiospermae
AT3G47680	909	0.426843	Eukaryota
AT3G47690	831	0.434416	Eukaryota
AT3G47700	2388	0.444305	Eukaryota
AT3G47710	279	0.426523	Magnoliophyta
AT3G47720	951	0.391167	Streptophyta
AT3G47730	2952	0.434282	cellular_organisms
AT3G47740	2799	0.401572	cellular_organisms
AT3G47750	2814	0.420753	cellular_organisms
AT3G47760	2691	0.426979	cellular_organisms
AT3G47770	2703	0.421014	cellular_organisms
AT3G47780	2808	0.431268	cellular_organisms
AT3G47790	2706	0.422395	cellular_organisms
AT3G47800	1077	0.452182	cellular_organisms
AT3G47810	573	0.485166	cellular_organisms
AT3G47820	1596	0.491228	Eukaryota
AT3G47830	882	0.431973	cellular_organisms
AT3G47833	282	0.478723	Streptophytina
AT3G47836	195	0.4	Arabidopsis_thaliana
AT3G47840	2121	0.41867	Eukaryota
AT3G47850	1059	0.472144	Embryophyta
AT3G47860	1062	0.438795	cellular_organisms
AT3G47870	987	0.426545	Streptophyta
AT3G47890	4707	0.432547	Eukaryota
AT3G47910	4821	0.440987	Eukaryota
AT3G47920	903	0.434109	Mesangiospermae
AT3G47930	1833	0.46263	cellular_organisms
AT3G47940	1053	0.445394	cellular_organisms
AT3G47950	2883	0.457163	cellular_organisms
AT3G47960	1911	0.443223	cellular_organisms
AT3G47965	135	0.377778	Arabidopsis_thaliana
AT3G47980	759	0.505929	cellular_organisms
AT3G47990	1077	0.469824	Eukaryota
AT3G48000	1617	0.455782	cellular_organisms
AT3G48010	2118	0.462229	Eukaryota
AT3G48020	408	0.526961	Magnoliophyta
AT3G48030	1050	0.466667	Eukaryota
AT3G48040	627	0.427432	cellular_organisms
AT3G48050	4842	0.452086	Viridiplantae
AT3G48060	4836	0.449752	Viridiplantae
AT3G48070	960	0.45	Eukaryota
AT3G48080	1890	0.42963	cellular_organisms
AT3G48090	1872	0.423077	cellular_organisms
AT3G48100	555	0.385586	cellular_organisms
AT3G48110	3204	0.448502	cellular_organisms
AT3G48120	987	0.495441	Streptophyta
AT3G48131	132	0.348485	Arabidopsis_thaliana
AT3G48140	267	0.47191	Eukaryota
