ID	PS	Len	GC
AT3G13450	cellular_organisms	1077	0.45311
AT3G13460	Eukaryota	2004	0.458084
AT3G13470	cellular_organisms	1791	0.461195
AT3G13480	Magnoliophyta	519	0.404624
AT3G13490	cellular_organisms	1809	0.450525
AT3G13500	Mesangiospermae	354	0.435028
AT3G13510	cellular_organisms	1260	0.45
AT3G13520	Mesangiospermae	183	0.508197
AT3G13530	cellular_organisms	4107	0.432189
AT3G13540	Eukaryota	750	0.458667
AT3G13550	Eukaryota	549	0.466302
AT3G13560	Streptophyta	1518	0.461133
AT3G13570	cellular_organisms	789	0.529785
AT3G13580	cellular_organisms	735	0.440816
AT3G13590	Embryophyta	1542	0.386511
AT3G13600	cellular_organisms	1818	0.418042
AT3G13610	cellular_organisms	1086	0.451197
AT3G13620	cellular_organisms	1437	0.464161
AT3G13630	Brassicaceae	582	0.45189
AT3G13640	cellular_organisms	1812	0.456954
AT3G13650	Embryophyta	561	0.483066
AT3G13660	Tracheophyta	378	0.484127
AT3G13662	Tracheophyta	522	0.498084
AT3G13670	cellular_organisms	2112	0.453125
AT3G13672	Eukaryota	651	0.450077
AT3G13674	Mesangiospermae	288	0.440972
AT3G13677	Embryophyta	516	0.420543
AT3G13680	Embryophyta	1188	0.414983
AT3G13682	cellular_organisms	2241	0.437305
AT3G13690	cellular_organisms	2262	0.463749
AT3G13700	Eukaryota	891	0.439955
AT3G13710	Eukaryota	567	0.479718
AT3G13720	Viridiplantae	567	0.497354
AT3G13730	cellular_organisms	1476	0.419377
AT3G13740	cellular_organisms	744	0.426075
AT3G13750	cellular_organisms	2544	0.449686
AT3G13760	Embryophyta	1959	0.429301
AT3G13770	Eukaryota	1887	0.419714
AT3G13772	Eukaryota	1926	0.42783
AT3G13780	Embryophyta	930	0.431183
AT3G13782	cellular_organisms	954	0.400419
AT3G13784	cellular_organisms	1710	0.448538
AT3G13790	cellular_organisms	1755	0.439316
AT3G13800	cellular_organisms	1086	0.459484
AT3G13810	Eukaryota	1542	0.429961
AT3G13820	Tracheophyta	1248	0.410256
AT3G13830	Tracheophyta	1134	0.417989
AT3G13840	cellular_organisms	1533	0.433138
AT3G13845	Magnoliophyta	213	0.483568
AT3G13850	Streptophyta	807	0.437423
AT3G13857	Arabidopsis_thaliana	129	0.364341
AT3G13860	cellular_organisms	1719	0.444444
AT3G13870	Eukaryota	2409	0.440017
AT3G13880	Eukaryota	2247	0.424566
AT3G13882	cellular_organisms	444	0.477477
AT3G13890	Eukaryota	1104	0.407609
AT3G13898	Embryophyta	372	0.41129
AT3G13900	cellular_organisms	3732	0.439175
AT3G13910	Embryophyta	309	0.469256
AT3G13920	cellular_organisms	1239	0.48184
AT3G13930	cellular_organisms	1620	0.448148
AT3G13940	Eukaryota	1329	0.427389
AT3G13950	Magnoliophyta	624	0.421474
AT3G13960	Streptophyta	1194	0.427136
AT3G13970	Eukaryota	285	0.421053
AT3G13980	Magnoliophyta	1074	0.471136
AT3G13990	Streptophyta	2547	0.447193
AT3G14000	Viridiplantae	1125	0.462222
AT3G14010	Eukaryota	1788	0.447427
AT3G14020	Eukaryota	927	0.446602
AT3G14030	Brassicaceae	603	0.424544
AT3G14040	cellular_organisms	1338	0.467115
AT3G14050	cellular_organisms	2130	0.446479
AT3G14060	Mesangiospermae	378	0.529101
AT3G14067	cellular_organisms	2334	0.521851
AT3G14070	cellular_organisms	1932	0.447723
AT3G14075	Eukaryota	1929	0.467081
AT3G14080	cellular_organisms	387	0.44186
AT3G14090	Eukaryota	1872	0.440171
AT3G14100	cellular_organisms	1284	0.461059
AT3G14110	cellular_organisms	951	0.470032
AT3G14120	Eukaryota	3306	0.434059
AT3G14130	cellular_organisms	1092	0.435897
AT3G14140	cellular_organisms	1422	0.397328
AT3G14150	cellular_organisms	1092	0.42674
AT3G14160	cellular_organisms	1368	0.44152
AT3G14170	Streptophytina	1518	0.417655
AT3G14172	Streptophytina	3813	0.443483
AT3G14180	Streptophyta	1332	0.509009
AT3G14190	Mesangiospermae	582	0.450172
AT3G14200	cellular_organisms	693	0.434343
AT3G14205	Eukaryota	2427	0.428513
AT3G14210	Viridiplantae	1179	0.46056
AT3G14220	cellular_organisms	1092	0.462454
AT3G14225	Viridiplantae	1134	0.421517
AT3G14230	Viridiplantae	1140	0.467544
AT3G14240	cellular_organisms	2328	0.49055
AT3G14250	Eukaryota	912	0.445175
AT3G14260	Magnoliophyta	693	0.383838
AT3G14270	cellular_organisms	5376	0.440662
AT3G14280	Embryophyta	426	0.403756
AT3G14290	cellular_organisms	714	0.448179
AT3G14300	cellular_organisms	2907	0.47334
AT3G14310	cellular_organisms	1779	0.501967
AT3G14320	Eukaryota	615	0.442276
AT3G14330	Eukaryota	2133	0.428504
AT3G14340	Arabidopsis_thaliana	264	0.356061
AT3G14350	cellular_organisms	2154	0.435933
AT3G14360	cellular_organisms	1557	0.450225
AT3G14362	Magnoliophyta	147	0.469388
AT3G14370	cellular_organisms	1443	0.485793
AT3G14380	Embryophyta	537	0.452514
AT3G14390	cellular_organisms	1455	0.446048
AT3G14395	Pentapetalae	228	0.469298
AT3G14400	Eukaryota	1986	0.443102
AT3G14410	Eukaryota	1023	0.424242
AT3G14415	cellular_organisms	1104	0.480072
AT3G14420	cellular_organisms	1104	0.492754
AT3G14430	Streptophyta	231	0.458874
AT3G14440	cellular_organisms	1800	0.501667
AT3G14450	Eukaryota	984	0.449187
AT3G14452	Arabidopsis_thaliana	117	0.376068
AT3G14460	cellular_organisms	4275	0.425731
AT3G14463	Arabidopsis_thaliana	312	0.451923
AT3G14467	Arabidopsis_thaliana	192	0.4375
AT3G14470	cellular_organisms	3165	0.434123
AT3G14480	Pentapetalae	528	0.535985
AT3G14490	Embryophyta	1806	0.423588
AT3G14510	cellular_organisms	855	0.527485
AT3G14520	Embryophyta	1818	0.437844
AT3G14530	cellular_organisms	1083	0.507849
AT3G14540	Embryophyta	1809	0.430625
AT3G14550	cellular_organisms	1083	0.506925
AT3G14560	Mesangiospermae	465	0.389247
AT3G14570	Eukaryota	5931	0.425392
AT3G14580	Eukaryota	1218	0.414614
AT3G14590	Eukaryota	2079	0.426647
AT3G14595	Viridiplantae	399	0.501253
AT3G14600	Eukaryota	537	0.472998
AT3G14610	cellular_organisms	1539	0.440546
AT3G14620	cellular_organisms	1548	0.43863
AT3G14630	cellular_organisms	1527	0.430255
AT3G14640	cellular_organisms	1545	0.451133
AT3G14650	cellular_organisms	1539	0.45614
AT3G14660	cellular_organisms	1539	0.453541
AT3G14670	Arabidopsis	699	0.480687
AT3G14680	cellular_organisms	1539	0.454191
AT3G14690	cellular_organisms	1539	0.455491
AT3G14700	Eukaryota	615	0.40813
AT3G14710	Magnoliophyta	1329	0.431904
AT3G14720	cellular_organisms	1797	0.430718
AT3G14730	Eukaryota	1962	0.440367
AT3G14740	Eukaryota	1026	0.415205
AT3G14750	cellular_organisms	996	0.464859
AT3G14760	Embryophyta	507	0.47929
AT3G14770	Eukaryota	711	0.423347
AT3G14780	Streptophyta	1044	0.413793
AT3G14790	cellular_organisms	1995	0.44812
AT3G14810	cellular_organisms	2646	0.444444
AT3G14820	cellular_organisms	1056	0.371212
AT3G14830	Embryophyta	1431	0.438155
AT3G14840	cellular_organisms	3063	0.429318
AT3G14850	Streptophyta	762	0.431759
AT3G14860	cellular_organisms	1479	0.438134
AT3G14870	Embryophyta	1428	0.427871
AT3G14880	Streptophyta	735	0.52381
AT3G14890	cellular_organisms	2085	0.429257
AT3G14900	Streptophytina	1836	0.444989
AT3G14910	Eukaryota	1368	0.448099
AT3G14920	cellular_organisms	1830	0.427322
AT3G14930	cellular_organisms	1257	0.451074
AT3G14940	cellular_organisms	2907	0.46302
AT3G14950	cellular_organisms	2193	0.421341
AT3G14960	Eukaryota	1032	0.468992
AT3G14970	Eukaryota	663	0.429864
AT3G14980	Eukaryota	3570	0.422409
AT3G14981	Arabidopsis_thaliana	219	0.424658
AT3G14990	cellular_organisms	1179	0.468193
AT3G15000	Eukaryota	1188	0.531145
AT3G15010	cellular_organisms	1215	0.499588
AT3G15020	cellular_organisms	1026	0.497076
AT3G15030	Streptophytina	1263	0.538401
AT3G15040	Streptophyta	732	0.497268
AT3G15050	Streptophyta	780	0.44359
AT3G15060	cellular_organisms	654	0.454128
AT3G15070	Eukaryota	1461	0.42642
AT3G15080	cellular_organisms	828	0.431159
AT3G15090	cellular_organisms	1101	0.458674
AT3G15095	Magnoliophyta	2055	0.486131
AT3G15110	Viridiplantae	801	0.464419
AT3G15111	Arabidopsis_thaliana	117	0.410256
AT3G15115	Mesangiospermae	1020	0.421569
AT3G15120	cellular_organisms	5865	0.436317
AT3G15130	Eukaryota	2070	0.419807
AT3G15140	Eukaryota	1014	0.430966
AT3G15150	Eukaryota	750	0.44
AT3G15160	Eukaryota	1689	0.451747
AT3G15170	Streptophytina	933	0.487674
AT3G15180	Eukaryota	1560	0.439744
AT3G15190	cellular_organisms	609	0.490969
AT3G15200	Eukaryota	1572	0.409033
AT3G15210	Viridiplantae	669	0.563528
AT3G15220	cellular_organisms	2073	0.43946
AT3G15240	Streptophyta	1089	0.474747
AT3G15250	Mesangiospermae	681	0.491924
AT3G15251	Arabidopsis_thaliana	114	0.482456
AT3G15260	cellular_organisms	870	0.43908
AT3G15270	Viridiplantae	546	0.489011
AT3G15280	Magnoliophyta	453	0.509934
AT3G15290	cellular_organisms	885	0.474576
AT3G15300	Embryophyta	660	0.472727
AT3G15340	Streptophyta	1770	0.427684
AT3G15350	cellular_organisms	1275	0.441569
AT3G15351	Streptophyta	498	0.431727
AT3G15352	Eukaryota	225	0.48
AT3G15353	Magnoliophyta	210	0.542857
AT3G15354	cellular_organisms	2514	0.430788
AT3G15355	Eukaryota	1830	0.437158
AT3G15356	Eukaryota	816	0.444853
AT3G15357	Brassicaceae	432	0.479167
AT3G15358	Magnoliophyta	435	0.406897
AT3G15359	Arabidopsis_thaliana	189	0.396825
AT3G15360	cellular_organisms	582	0.512027
AT3G15370	Eukaryota	759	0.519104
AT3G15380	Eukaryota	2103	0.429387
AT3G15390	Streptophytina	1473	0.413442
AT3G15395	Magnoliophyta	180	0.444444
AT3G15400	Streptophytina	1251	0.506795
AT3G15410	cellular_organisms	1755	0.417094
AT3G15420	Embryophyta	324	0.361111
AT3G15430	cellular_organisms	1467	0.463531
AT3G15440	Brassicaceae	432	0.372685
AT3G15450	cellular_organisms	762	0.442257
AT3G15460	Eukaryota	948	0.421941
AT3G15470	cellular_organisms	2652	0.45098
AT3G15480	Embryophyta	528	0.448864
AT3G15490	Eukaryota	636	0.397799
AT3G15500	Streptophytina	954	0.462264
AT3G15510	Streptophytina	1095	0.4621
AT3G15518	Mesangiospermae	321	0.557632
AT3G15520	cellular_organisms	1401	0.424697
AT3G15530	cellular_organisms	867	0.531719
AT3G15534	Embryophyta	207	0.47343
AT3G15540	Streptophytina	594	0.5
AT3G15548	Arabidopsis_thaliana	102	0.480392
AT3G15550	Viridiplantae	2190	0.422374
AT3G15570	Streptophyta	1359	0.468727
AT3G15578	Arabidopsis_thaliana	183	0.415301
AT3G15580	Eukaryota	348	0.431034
AT3G15590	cellular_organisms	1833	0.409165
AT3G15604	Arabidopsis_thaliana	165	0.472727
AT3G15605	Streptophytina	1446	0.422545
AT3G15610	cellular_organisms	1026	0.439571
AT3G15620	cellular_organisms	1671	0.43447
AT3G15630	Embryophyta	324	0.509259
AT3G15635	Arabidopsis_thaliana	204	0.480392
AT3G15640	Eukaryota	531	0.531073
AT3G15650	cellular_organisms	768	0.464844
AT3G15660	cellular_organisms	510	0.42549
AT3G15670	Eukaryota	678	0.522124
AT3G15680	Eukaryota	495	0.565657
AT3G15690	cellular_organisms	744	0.439516
AT3G15700	cellular_organisms	1140	0.462281
AT3G15710	cellular_organisms	543	0.414365
AT3G15720	cellular_organisms	1371	0.437637
AT3G15730	cellular_organisms	2433	0.462803
AT3G15740	Eukaryota	675	0.451852
AT3G15750	Eukaryota	600	0.431667
AT3G15760	Mesangiospermae	408	0.468137
AT3G15770	Viridiplantae	489	0.415133
AT3G15780	Mesangiospermae	354	0.550847
AT3G15790	Embryophyta	765	0.457516
AT3G15800	Streptophyta	1200	0.475833
AT3G15810	Embryophyta	663	0.467572
AT3G15820	Embryophyta	906	0.497792
AT3G15830	Embryophyta	891	0.472503
AT3G15840	Streptophyta	807	0.452292
AT3G15850	cellular_organisms	1116	0.442652
AT3G15860	Brassicaceae	513	0.45614
AT3G15870	cellular_organisms	1086	0.444751
AT3G15880	cellular_organisms	3408	0.438967
AT3G15890	cellular_organisms	1086	0.424494
AT3G15900	Viridiplantae	426	0.460094
AT3G15909	Arabidopsis_thaliana	138	0.398551
AT3G15910	Brassicaceae	924	0.444805
AT3G15920	cellular_organisms	2268	0.429453
AT3G15930	Eukaryota	2064	0.418605
AT3G15940	cellular_organisms	2094	0.442216
AT3G15950	Brassicaceae	2319	0.421734
AT3G15960	Brassicaceae	1473	0.435166
AT3G15970	Eukaryota	1398	0.450644
AT3G15980	cellular_organisms	2730	0.431868
AT3G15990	cellular_organisms	1962	0.433231
AT3G16000	Eukaryota	2181	0.42641
AT3G16010	Eukaryota	1929	0.409539
AT3G16020	Brassicaceae	297	0.400673
AT3G16030	cellular_organisms	2553	0.419506
AT3G16040	Viridiplantae	195	0.435897
AT3G16050	cellular_organisms	945	0.469841
AT3G16060	cellular_organisms	2055	0.441849
AT3G16070	Magnoliophyta	453	0.399558
AT3G16080	cellular_organisms	288	0.506944
AT3G16090	Eukaryota	1479	0.432725
AT3G16100	cellular_organisms	621	0.447665
AT3G16110	cellular_organisms	1605	0.425545
AT3G16117	Arabidopsis_thaliana	168	0.416667
AT3G16120	Eukaryota	282	0.421986
AT3G16130	Viridiplantae	1617	0.40569
AT3G16140	Viridiplantae	438	0.522831
AT3G16150	cellular_organisms	978	0.505112
AT3G16160	Eukaryota	1107	0.432701
AT3G16170	cellular_organisms	1827	0.434592
AT3G16175	cellular_organisms	474	0.443038
AT3G16180	cellular_organisms	1776	0.442568
AT3G16190	cellular_organisms	591	0.446701
AT3G16200	Embryophyta	1371	0.46973
AT3G16210	Embryophyta	1083	0.425669
AT3G16220	Eukaryota	774	0.390181
AT3G16230	Eukaryota	1350	0.412593
AT3G16240	cellular_organisms	753	0.533865
AT3G16250	cellular_organisms	615	0.463415
AT3G16260	cellular_organisms	2829	0.431601
AT3G16270	Eukaryota	2073	0.442836
AT3G16280	Viridiplantae	711	0.490858
AT3G16290	cellular_organisms	2631	0.436336
AT3G16300	Embryophyta	639	0.486698
AT3G16310	Eukaryota	990	0.477778
AT3G16320	cellular_organisms	2187	0.427069
AT3G16330	Magnoliophyta	618	0.496764
AT3G16340	cellular_organisms	4251	0.426488
AT3G16350	Eukaryota	1164	0.49055
AT3G16360	cellular_organisms	438	0.442922
AT3G16370	cellular_organisms	1062	0.437853
AT3G16380	cellular_organisms	1614	0.436183
AT3G16390	cellular_organisms	1404	0.467949
AT3G16400	cellular_organisms	1413	0.467799
AT3G16410	cellular_organisms	1860	0.467204
AT3G16420	cellular_organisms	897	0.464883
AT3G16430	cellular_organisms	891	0.454545
AT3G16432	Arabidopsis_thaliana	186	0.419355
AT3G16440	Embryophyta	903	0.44186
AT3G16450	Embryophyta	903	0.462901
AT3G16460	cellular_organisms	2118	0.483475
AT3G16470	cellular_organisms	894	0.43736
AT3G16480	cellular_organisms	1500	0.447333
AT3G16490	Streptophyta	1170	0.467521
AT3G16500	Streptophytina	810	0.418519
AT3G16510	Viridiplantae	1083	0.500462
AT3G16520	cellular_organisms	1356	0.472714
AT3G16525	Arabidopsis_thaliana	111	0.486486
AT3G16530	Eukaryota	831	0.448857
AT3G16540	cellular_organisms	1683	0.395128
AT3G16550	cellular_organisms	1500	0.397333
AT3G16555	Tracheophyta	1050	0.410476
AT3G16560	cellular_organisms	1482	0.432524
AT3G16565	cellular_organisms	762	0.437008
AT3G16570	Embryophyta	417	0.561151
AT3G16580	Mesangiospermae	1149	0.409922
AT3G16590	Embryophyta	1125	0.412444
AT3G16600	cellular_organisms	1917	0.401148
AT3G16610	Eukaryota	1965	0.419847
AT3G16620	Eukaryota	3270	0.431193
AT3G16630	Eukaryota	2385	0.438994
AT3G16640	Eukaryota	507	0.445759
AT3G16650	cellular_organisms	1440	0.460417
AT3G16660	Mesangiospermae	543	0.517495
AT3G16670	Mesangiospermae	465	0.505376
AT3G16680	Eukaryota	264	0.382576
AT3G16690	Eukaryota	693	0.430014
AT3G16700	cellular_organisms	675	0.465185
AT3G16710	Eukaryota	1524	0.400919
AT3G16712	Arabidopsis	216	0.375
AT3G16720	Eukaryota	915	0.500546
AT3G16730	Eukaryota	2052	0.438109
AT3G16740	Tracheophyta	1176	0.423469
AT3G16750	Brassicaceae	585	0.42735
AT3G16760	cellular_organisms	1428	0.467787
AT3G16770	Viridiplantae	747	0.522088
AT3G16780	cellular_organisms	630	0.488889
AT3G16785	cellular_organisms	3291	0.438469
AT3G16800	cellular_organisms	1056	0.448864
AT3G16810	Eukaryota	1926	0.441329
AT3G16820	Mesangiospermae	942	0.387473
AT3G16830	cellular_organisms	3396	0.446702
AT3G16840	cellular_organisms	2481	0.429262
AT3G16850	cellular_organisms	1368	0.491228
AT3G16857	cellular_organisms	2010	0.489055
AT3G16860	Streptophyta	1962	0.471458
AT3G16870	Eukaryota	573	0.439791
AT3G16880	Embryophyta	1098	0.387067
AT3G16890	Eukaryota	1980	0.419697
AT3G16895	Brassicaceae	252	0.392857
AT3G16900	Viridiplantae	558	0.403226
AT3G16910	cellular_organisms	1710	0.500585
AT3G16920	cellular_organisms	1002	0.469062
AT3G16930	Mesangiospermae	210	0.480952
AT3G16940	cellular_organisms	2220	0.45
AT3G16950	cellular_organisms	1713	0.44425
AT3G16960	rosids	345	0.423188
AT3G16970	Embryophyta	423	0.397163
AT3G16980	cellular_organisms	345	0.463768
AT3G16990	cellular_organisms	666	0.475976
AT3G17000	Eukaryota	930	0.465591
AT3G17010	Embryophyta	909	0.426843
AT3G17020	cellular_organisms	492	0.479675
AT3G17030	Eukaryota	2007	0.445939
AT3G17040	cellular_organisms	1959	0.460949
AT3G17060	cellular_organisms	1035	0.442512
AT3G17070	Eukaryota	1020	0.472549
AT3G17080	Embryophyta	405	0.395062
AT3G17090	cellular_organisms	951	0.452156
AT3G17100	Magnoliophyta	693	0.47619
AT3G17120	Magnoliophyta	660	0.477273
AT3G17130	Magnoliophyta	552	0.512681
AT3G17140	Pentapetalae	339	0.480826
AT3G17150	Magnoliophyta	555	0.403604
AT3G17152	Magnoliophyta	528	0.450758
AT3G17155	Brassicaceae	243	0.399177
AT3G17160	Magnoliophyta	498	0.481928
AT3G17170	cellular_organisms	945	0.439153
AT3G17180	cellular_organisms	1437	0.4238
AT3G17190	Arabidopsis_thaliana	381	0.419948
AT3G17205	Eukaryota	3090	0.427508
AT3G17210	cellular_organisms	330	0.436364
AT3G17220	Magnoliophyta	522	0.415709
AT3G17225	Mesangiospermae	558	0.433692
AT3G17227	Magnoliophyta	564	0.429078
AT3G17230	Mesangiospermae	585	0.439316
AT3G17240	cellular_organisms	1524	0.475722
AT3G17250	cellular_organisms	1269	0.442868
AT3G17261	Arabidopsis_thaliana	108	0.472222
AT3G17265	Mesangiospermae	1038	0.374759
AT3G17270	Magnoliophyta	408	0.416667
AT3G17280	Embryophyta	1161	0.411714
AT3G17300	Eukaryota	276	0.452899
AT3G17310	Streptophyta	2133	0.436943
AT3G17320	Embryophyta	1230	0.421951
AT3G17330	Eukaryota	1788	0.424497
AT3G17340	Eukaryota	3273	0.434158
AT3G17350	Tracheophyta	906	0.452539
AT3G17360	Eukaryota	6201	0.411869
AT3G17365	cellular_organisms	720	0.419444
AT3G17370	Eukaryota	639	0.405321
AT3G17380	Eukaryota	930	0.402151
AT3G17390	cellular_organisms	1182	0.478849
AT3G17400	Mesangiospermae	558	0.444444
AT3G17410	cellular_organisms	1095	0.475799
AT3G17420	cellular_organisms	1404	0.428063
AT3G17430	Eukaryota	1128	0.421986
AT3G17440	Eukaryota	810	0.432099
AT3G17450	Eukaryota	2634	0.447988
AT3G17460	Tracheophyta	597	0.497487
AT3G17465	cellular_organisms	975	0.472821
AT3G17470	cellular_organisms	1752	0.438927
AT3G17480	Embryophyta	1125	0.384
AT3G17490	Embryophyta	1167	0.37018
AT3G17500	Embryophyta	1317	0.398633
AT3G17510	cellular_organisms	1335	0.426966
AT3G17520	cellular_organisms	897	0.488294
AT3G17530	Embryophyta	1167	0.404456
AT3G17540	Embryophyta	1191	0.38539
AT3G17550	Eukaryota	891	0.433221
AT3G17560	Embryophyta	1242	0.394525
AT3G17570	Embryophyta	1146	0.40925
AT3G17580	Magnoliophyta	243	0.452675
AT3G17590	Eukaryota	723	0.431535
AT3G17600	Streptophytina	477	0.408805
AT3G17609	Eukaryota	408	0.436275
AT3G17611	cellular_organisms	1005	0.466667
AT3G17620	Embryophyta	1197	0.407686
AT3G17626	cellular_organisms	162	0.425926
AT3G17630	cellular_organisms	2403	0.467749
AT3G17640	cellular_organisms	1191	0.480269
AT3G17650	cellular_organisms	2145	0.448019
AT3G17655	Arabidopsis_thaliana	597	0.448911
AT3G17660	Eukaryota	699	0.433476
AT3G17668	cellular_organisms	408	0.485294
AT3G17670	cellular_organisms	711	0.496484
AT3G17675	Streptophyta	390	0.4
AT3G17680	Magnoliophyta	942	0.460722
AT3G17690	Eukaryota	2190	0.425571
AT3G17700	Eukaryota	2295	0.431373
AT3G17710	Tracheophyta	1107	0.430894
AT3G17712	Eukaryota	2385	0.442767
AT3G17717	Eukaryota	384	0.434896
AT3G17720	cellular_organisms	585	0.430769
AT3G17730	Streptophytina	741	0.45749
AT3G17740	Eukaryota	3450	0.43971
AT3G17750	cellular_organisms	3417	0.426397
AT3G17760	cellular_organisms	1485	0.448485
AT3G17765	Arabidopsis_thaliana	384	0.458333
AT3G17770	cellular_organisms	1788	0.477069
AT3G17780	Streptophyta	390	0.494872
AT3G17790	cellular_organisms	1017	0.436578
AT3G17800	Viridiplantae	1266	0.482622
AT3G17810	cellular_organisms	1281	0.46292
AT3G17820	cellular_organisms	1065	0.505164
AT3G17830	cellular_organisms	1554	0.449163
AT3G17840	cellular_organisms	1944	0.494342
AT3G17850	cellular_organisms	3891	0.446158
AT3G17860	Embryophyta	1059	0.446648
AT3G17880	cellular_organisms	1143	0.456693
AT3G17890	rosids	462	0.443723
AT3G17900	Streptophyta	2517	0.446961
AT3G17910	cellular_organisms	1065	0.467606
AT3G17920	cellular_organisms	2643	0.412788
AT3G17930	cellular_organisms	573	0.458988
AT3G17940	cellular_organisms	1026	0.480507
AT3G17950	Magnoliophyta	636	0.544025
AT3G17970	cellular_organisms	1770	0.453107
AT3G17980	Eukaryota	534	0.5
AT3G18000	cellular_organisms	1476	0.442412
AT3G18010	Viridiplantae	1053	0.472934
AT3G18020	Eukaryota	2067	0.441703
AT3G18030	cellular_organisms	630	0.457143
AT3G18035	Eukaryota	1164	0.492268
AT3G18040	cellular_organisms	1533	0.452055
AT3G18050	Tracheophyta	1008	0.505952
AT3G18060	cellular_organisms	1830	0.453552
AT3G18070	cellular_organisms	1506	0.429615
AT3G18080	cellular_organisms	1539	0.430149
AT3G18090	cellular_organisms	3168	0.457386
AT3G18100	Eukaryota	2544	0.42728
AT3G18110	cellular_organisms	4323	0.441129
AT3G18120	Brassicaceae	483	0.42236
AT3G18130	cellular_organisms	981	0.480122
AT3G18140	cellular_organisms	918	0.434641
AT3G18150	Magnoliophyta	1370	0.419708
AT3G18160	Eukaryota	1077	0.425255
AT3G18165	Eukaryota	762	0.463255
AT3G18170	Eukaryota	1155	0.49697
AT3G18180	Eukaryota	1413	0.460722
AT3G18190	cellular_organisms	1611	0.45748
AT3G18200	cellular_organisms	1152	0.435764
AT3G18210	Eukaryota	1185	0.444726
AT3G18215	cellular_organisms	735	0.470748
AT3G18220	cellular_organisms	927	0.461704
AT3G18230	Viridiplantae	2001	0.512244
AT3G18235	Arabidopsis_thaliana	318	0.371069
AT3G18240	Viridiplantae	1260	0.433333
AT3G18250	Brassicaceae	231	0.52381
AT3G18260	Viridiplantae	678	0.393805
