"","qseqid","mrca","ps","mrca_name"
"20797","g30244.t1","33090",3,"Viridiplantae"
"20798","g30262.t1","33090",3,"Viridiplantae"
"20799","g30309.t1","33090",3,"Viridiplantae"
"20800","g30312.t1","33090",3,"Viridiplantae"
"20801","g30329.t1","33090",3,"Viridiplantae"
"20802","g30340.t1","33090",3,"Viridiplantae"
"20803","g30340.t2","33090",3,"Viridiplantae"
"20804","g30358.t1","33090",3,"Viridiplantae"
"20805","g30390.t1","33090",3,"Viridiplantae"
"20806","g30426.t1","33090",3,"Viridiplantae"
"20807","g30434.t1","33090",3,"Viridiplantae"
"20808","g30440.t1","33090",3,"Viridiplantae"
"20809","g30482.t1","33090",3,"Viridiplantae"
"20810","g30499.t1","33090",3,"Viridiplantae"
"20811","g30510.t1","33090",3,"Viridiplantae"
"20812","g30567.t1","33090",3,"Viridiplantae"
"20813","g30576.t1","33090",3,"Viridiplantae"
"20814","g30618.t1","33090",3,"Viridiplantae"
"20815","g30645.t1","33090",3,"Viridiplantae"
"20816","g30646.t1","33090",3,"Viridiplantae"
"20817","g30660.t1","33090",3,"Viridiplantae"
"20818","g30704.t1","33090",3,"Viridiplantae"
"20819","g30708.t1","33090",3,"Viridiplantae"
"20820","g30744.t1","33090",3,"Viridiplantae"
"20821","g30747.t1","33090",3,"Viridiplantae"
"20822","g30804.t1","33090",3,"Viridiplantae"
"20823","g30809.t1","33090",3,"Viridiplantae"
"20824","g30818.t1","33090",3,"Viridiplantae"
"20825","g30846.t1","33090",3,"Viridiplantae"
"20826","g30881.t1","33090",3,"Viridiplantae"
"20827","g30997.t1","33090",3,"Viridiplantae"
"20828","g31031.t1","33090",3,"Viridiplantae"
"20829","g31075.t1","33090",3,"Viridiplantae"
"20830","g31086.t1","33090",3,"Viridiplantae"
"20831","g31088.t1","33090",3,"Viridiplantae"
"20832","g31122.t1","33090",3,"Viridiplantae"
"20833","g31194.t1","33090",3,"Viridiplantae"
"20834","g31198.t1","33090",3,"Viridiplantae"
"20835","g31233.t1","33090",3,"Viridiplantae"
"20836","g31257.t1","33090",3,"Viridiplantae"
"20837","g31261.t1","33090",3,"Viridiplantae"
"20838","g31302.t1","33090",3,"Viridiplantae"
"20839","g31352.t1","33090",3,"Viridiplantae"
"20840","g31352.t2","33090",3,"Viridiplantae"
"20841","g31372.t1","33090",3,"Viridiplantae"
"20842","g31388.t1","33090",3,"Viridiplantae"
"20843","g31442.t1","33090",3,"Viridiplantae"
"20844","g31452.t1","33090",3,"Viridiplantae"
"20845","g31458.t1","33090",3,"Viridiplantae"
"20846","g31501.t1","33090",3,"Viridiplantae"
"20847","g31514.t1","33090",3,"Viridiplantae"
"20848","g31523.t1","33090",3,"Viridiplantae"
"20849","g31536.t1","33090",3,"Viridiplantae"
"20850","g31538.t1","33090",3,"Viridiplantae"
"20851","g31556.t1","33090",3,"Viridiplantae"
"20852","g31568.t1","33090",3,"Viridiplantae"
"20853","g31580.t1","33090",3,"Viridiplantae"
"20854","g31583.t1","33090",3,"Viridiplantae"
"20855","g31586.t1","33090",3,"Viridiplantae"
"20856","g31596.t1","33090",3,"Viridiplantae"
"20857","g31615.t1","33090",3,"Viridiplantae"
"20858","g31623.t1","33090",3,"Viridiplantae"
"20859","g31687.t1","33090",3,"Viridiplantae"
"20860","g31720.t1","33090",3,"Viridiplantae"
"20861","g31734.t1","33090",3,"Viridiplantae"
"20862","g31766.t1","33090",3,"Viridiplantae"
"20863","g31816.t1","33090",3,"Viridiplantae"
"20864","g31830.t1","33090",3,"Viridiplantae"
"20865","g31871.t1","33090",3,"Viridiplantae"
"20866","g31930.t1","33090",3,"Viridiplantae"
"20867","g31965.t1","33090",3,"Viridiplantae"
"20868","g31968.t1","33090",3,"Viridiplantae"
"20869","g31978.t1","33090",3,"Viridiplantae"
"20870","g32036.t1","33090",3,"Viridiplantae"
"20871","g32148.t1","33090",3,"Viridiplantae"
"20872","g32160.t1","33090",3,"Viridiplantae"
"20873","g32177.t1","33090",3,"Viridiplantae"
"20874","g32178.t1","33090",3,"Viridiplantae"
"20875","g32179.t1","33090",3,"Viridiplantae"
"20876","g32223.t1","33090",3,"Viridiplantae"
"20877","g32242.t1","33090",3,"Viridiplantae"
"20878","g32255.t1","33090",3,"Viridiplantae"
"20879","g32263.t1","33090",3,"Viridiplantae"
"20880","g32286.t2","33090",3,"Viridiplantae"
"20881","g32325.t1","33090",3,"Viridiplantae"
"20882","g32326.t1","33090",3,"Viridiplantae"
"20883","g32368.t1","33090",3,"Viridiplantae"
"20884","g32371.t1","33090",3,"Viridiplantae"
"20885","g32442.t1","33090",3,"Viridiplantae"
"20886","g32442.t2","33090",3,"Viridiplantae"
"20887","g32442.t3","33090",3,"Viridiplantae"
"20888","g32451.t1","33090",3,"Viridiplantae"
"20889","g32487.t1","33090",3,"Viridiplantae"
"20890","g32515.t1","33090",3,"Viridiplantae"
"20891","g32590.t1","33090",3,"Viridiplantae"
"20892","g32591.t1","33090",3,"Viridiplantae"
"20893","g32599.t1","33090",3,"Viridiplantae"
"20894","g32620.t1","33090",3,"Viridiplantae"
"20895","g32625.t1","33090",3,"Viridiplantae"
"20896","g32625.t2","33090",3,"Viridiplantae"
"20897","g32626.t1","33090",3,"Viridiplantae"
"20898","g32644.t1","33090",3,"Viridiplantae"
"20899","g32651.t1","33090",3,"Viridiplantae"
"20900","g32653.t1","33090",3,"Viridiplantae"
"20901","g32658.t1","33090",3,"Viridiplantae"
"20902","g32674.t1","33090",3,"Viridiplantae"
"20903","g32675.t1","33090",3,"Viridiplantae"
"20904","g32687.t1","33090",3,"Viridiplantae"
"20905","g32725.t1","33090",3,"Viridiplantae"
"20906","g32733.t1","33090",3,"Viridiplantae"
"20907","g32749.t1","33090",3,"Viridiplantae"
"20908","g32752.t1","33090",3,"Viridiplantae"
"20909","g32837.t1","33090",3,"Viridiplantae"
"20910","g32844.t1","33090",3,"Viridiplantae"
"20911","g32845.t1","33090",3,"Viridiplantae"
"20912","g32846.t1","33090",3,"Viridiplantae"
"20913","g32848.t1","33090",3,"Viridiplantae"
"20914","g32875.t1","33090",3,"Viridiplantae"
"20915","g32883.t1","33090",3,"Viridiplantae"
"20916","g32909.t1","33090",3,"Viridiplantae"
"20917","g32912.t1","33090",3,"Viridiplantae"
"20918","g32949.t1","33090",3,"Viridiplantae"
"20919","g32982.t1","33090",3,"Viridiplantae"
"20920","g32990.t1","33090",3,"Viridiplantae"
"20921","g32999.t1","33090",3,"Viridiplantae"
"20922","g33043.t1","33090",3,"Viridiplantae"
"20923","g33044.t1","33090",3,"Viridiplantae"
"20924","g33058.t1","33090",3,"Viridiplantae"
"20925","g33095.t1","33090",3,"Viridiplantae"
"20926","g33148.t1","33090",3,"Viridiplantae"
"20927","g33154.t1","33090",3,"Viridiplantae"
"20928","g33155.t1","33090",3,"Viridiplantae"
"20929","g33160.t1","33090",3,"Viridiplantae"
"20930","g33172.t1","33090",3,"Viridiplantae"
"20931","g33173.t1","33090",3,"Viridiplantae"
"20932","g33215.t1","33090",3,"Viridiplantae"
"20933","g33223.t1","33090",3,"Viridiplantae"
"20934","g33261.t1","33090",3,"Viridiplantae"
"20935","g33294.t1","33090",3,"Viridiplantae"
"20936","g40.t1","33090",3,"Viridiplantae"
"20937","g75.t1","33090",3,"Viridiplantae"
"20938","g171.t1","33090",3,"Viridiplantae"
"20939","g341.t1","33090",3,"Viridiplantae"
"20940","g526.t1","33090",3,"Viridiplantae"
"20941","g771.t1","33090",3,"Viridiplantae"
"20942","g931.t1","33090",3,"Viridiplantae"
"20943","g1546.t1","33090",3,"Viridiplantae"
"20944","g2069.t1","33090",3,"Viridiplantae"
"20945","g2311.t1","33090",3,"Viridiplantae"
"20946","g2355.t1","33090",3,"Viridiplantae"
"20947","g2355.t2","33090",3,"Viridiplantae"
"20948","g2359.t1","33090",3,"Viridiplantae"
"20949","g2661.t1","33090",3,"Viridiplantae"
"20950","g2852.t1","33090",3,"Viridiplantae"
"20951","g3156.t1","33090",3,"Viridiplantae"
"20952","g3157.t1","33090",3,"Viridiplantae"
"20953","g3240.t1","33090",3,"Viridiplantae"
"20954","g3374.t1","33090",3,"Viridiplantae"
"20955","g4503.t1","33090",3,"Viridiplantae"
"20956","g4675.t1","33090",3,"Viridiplantae"
"20957","g4687.t1","33090",3,"Viridiplantae"
"20958","g5262.t1","33090",3,"Viridiplantae"
"20959","g5528.t1","33090",3,"Viridiplantae"
"20960","g5594.t1","33090",3,"Viridiplantae"
"20961","g5612.t1","33090",3,"Viridiplantae"
"20962","g5774.t1","33090",3,"Viridiplantae"
"20963","g6148.t1","33090",3,"Viridiplantae"
"20964","g6153.t1","33090",3,"Viridiplantae"
"20965","g6242.t1","33090",3,"Viridiplantae"
"20966","g6502.t1","33090",3,"Viridiplantae"
"20967","g6514.t1","33090",3,"Viridiplantae"
"20968","g6891.t1","33090",3,"Viridiplantae"
"20969","g6901.t1","33090",3,"Viridiplantae"
"20970","g7101.t1","33090",3,"Viridiplantae"
"20971","g7105.t1","33090",3,"Viridiplantae"
"20972","g7307.t1","33090",3,"Viridiplantae"
"20973","g7919.t1","33090",3,"Viridiplantae"
"20974","g7982.t1","33090",3,"Viridiplantae"
"20975","g8051.t1","33090",3,"Viridiplantae"
"20976","g8103.t1","33090",3,"Viridiplantae"
"20977","g8180.t1","33090",3,"Viridiplantae"
"20978","g8587.t1","33090",3,"Viridiplantae"
"20979","g8592.t1","33090",3,"Viridiplantae"
"20980","g8592.t2","33090",3,"Viridiplantae"
"20981","g9690.t1","33090",3,"Viridiplantae"
"20982","g9868.t1","33090",3,"Viridiplantae"
"20983","g10523.t1","33090",3,"Viridiplantae"
"20984","g10638.t1","33090",3,"Viridiplantae"
"20985","g10751.t1","33090",3,"Viridiplantae"
"20986","g10811.t1","33090",3,"Viridiplantae"
"20987","g10868.t1","33090",3,"Viridiplantae"
"20988","g10935.t1","33090",3,"Viridiplantae"
"20989","g11286.t1","33090",3,"Viridiplantae"
"20990","g11424.t1","33090",3,"Viridiplantae"
"20991","g11637.t1","33090",3,"Viridiplantae"
"20992","g11914.t1","33090",3,"Viridiplantae"
"20993","g12186.t1","33090",3,"Viridiplantae"
"20994","g12450.t1","33090",3,"Viridiplantae"
"20995","g12836.t1","33090",3,"Viridiplantae"
"20996","g12877.t1","33090",3,"Viridiplantae"
"20997","g13042.t1","33090",3,"Viridiplantae"
"20998","g13058.t1","33090",3,"Viridiplantae"
"20999","g13059.t1","33090",3,"Viridiplantae"
"21000","g13082.t1","33090",3,"Viridiplantae"
"21001","g13500.t1","33090",3,"Viridiplantae"
"21002","g13500.t2","33090",3,"Viridiplantae"
"21003","g13759.t1","33090",3,"Viridiplantae"
"21004","g13827.t1","33090",3,"Viridiplantae"
"21005","g13950.t1","33090",3,"Viridiplantae"
"21006","g14317.t1","33090",3,"Viridiplantae"
"21007","g14737.t1","33090",3,"Viridiplantae"
"21008","g14881.t1","33090",3,"Viridiplantae"
"21009","g14986.t1","33090",3,"Viridiplantae"
"21010","g15292.t1","33090",3,"Viridiplantae"
"21011","g15495.t1","33090",3,"Viridiplantae"
"21012","g15697.t1","33090",3,"Viridiplantae"
"21013","g15760.t1","33090",3,"Viridiplantae"
"21014","g16078.t1","33090",3,"Viridiplantae"
"21015","g16194.t1","33090",3,"Viridiplantae"
"21016","g16218.t1","33090",3,"Viridiplantae"
"21017","g16245.t1","33090",3,"Viridiplantae"
"21018","g16255.t1","33090",3,"Viridiplantae"
"21019","g16852.t1","33090",3,"Viridiplantae"
"21020","g16872.t1","33090",3,"Viridiplantae"
"21021","g16892.t1","33090",3,"Viridiplantae"
"21022","g17804.t1","33090",3,"Viridiplantae"
"21023","g18362.t1","33090",3,"Viridiplantae"
"21024","g18365.t1","33090",3,"Viridiplantae"
"21025","g18694.t1","33090",3,"Viridiplantae"
"21026","g18694.t2","33090",3,"Viridiplantae"
"21027","g18700.t1","33090",3,"Viridiplantae"
"21028","g18852.t1","33090",3,"Viridiplantae"
"21029","g18854.t1","33090",3,"Viridiplantae"
"21030","g18854.t2","33090",3,"Viridiplantae"
"21031","g18930.t1","33090",3,"Viridiplantae"
"21032","g18943.t1","33090",3,"Viridiplantae"
"21033","g19280.t1","33090",3,"Viridiplantae"
"21034","g19412.t1","33090",3,"Viridiplantae"
"21035","g19412.t2","33090",3,"Viridiplantae"
"21036","g19467.t1","33090",3,"Viridiplantae"
"21037","g19643.t1","33090",3,"Viridiplantae"
"21038","g19657.t1","33090",3,"Viridiplantae"
"21039","g19848.t1","33090",3,"Viridiplantae"
"21040","g19872.t1","33090",3,"Viridiplantae"
"21041","g19887.t1","33090",3,"Viridiplantae"
"21042","g19889.t1","33090",3,"Viridiplantae"
"21043","g19889.t2","33090",3,"Viridiplantae"
"21044","g20103.t1","33090",3,"Viridiplantae"
"21045","g20110.t1","33090",3,"Viridiplantae"
"21046","g20135.t1","33090",3,"Viridiplantae"
"21047","g20301.t1","33090",3,"Viridiplantae"
"21048","g20398.t1","33090",3,"Viridiplantae"
"21049","g20503.t1","33090",3,"Viridiplantae"
"21050","g20539.t1","33090",3,"Viridiplantae"
"21051","g20783.t1","33090",3,"Viridiplantae"
"21052","g20786.t1","33090",3,"Viridiplantae"
"21053","g20811.t1","33090",3,"Viridiplantae"
"21054","g21238.t1","33090",3,"Viridiplantae"
"21055","g21260.t1","33090",3,"Viridiplantae"
"21056","g22259.t1","33090",3,"Viridiplantae"
"21057","g22274.t1","33090",3,"Viridiplantae"
"21058","g22779.t1","33090",3,"Viridiplantae"
"21059","g22792.t1","33090",3,"Viridiplantae"
"21060","g22820.t1","33090",3,"Viridiplantae"
"21061","g22842.t1","33090",3,"Viridiplantae"
"21062","g22986.t1","33090",3,"Viridiplantae"
"21063","g23137.t1","33090",3,"Viridiplantae"
"21064","g23164.t1","33090",3,"Viridiplantae"
"21065","g23340.t1","33090",3,"Viridiplantae"
"21066","g23411.t1","33090",3,"Viridiplantae"
"21067","g23811.t1","33090",3,"Viridiplantae"
"21068","g24233.t1","33090",3,"Viridiplantae"
"21069","g24233.t2","33090",3,"Viridiplantae"
"21070","g24494.t1","33090",3,"Viridiplantae"
"21071","g24633.t1","33090",3,"Viridiplantae"
"21072","g24752.t1","33090",3,"Viridiplantae"
"21073","g25122.t1","33090",3,"Viridiplantae"
"21074","g25134.t1","33090",3,"Viridiplantae"
"21075","g25135.t1","33090",3,"Viridiplantae"
"21076","g25631.t1","33090",3,"Viridiplantae"
"21077","g25673.t1","33090",3,"Viridiplantae"
"21078","g25913.t1","33090",3,"Viridiplantae"
"21079","g25972.t2","33090",3,"Viridiplantae"
"21080","g26184.t1","33090",3,"Viridiplantae"
"21081","g26227.t1","33090",3,"Viridiplantae"
"21082","g26300.t1","33090",3,"Viridiplantae"
"21083","g26316.t1","33090",3,"Viridiplantae"
"21084","g26419.t1","33090",3,"Viridiplantae"
"21085","g26523.t1","33090",3,"Viridiplantae"
"21086","g26653.t1","33090",3,"Viridiplantae"
"21087","g26829.t1","33090",3,"Viridiplantae"
"21088","g26992.t1","33090",3,"Viridiplantae"
"21089","g27048.t1","33090",3,"Viridiplantae"
"21090","g27313.t1","33090",3,"Viridiplantae"
"21091","g27337.t1","33090",3,"Viridiplantae"
"21092","g27440.t1","33090",3,"Viridiplantae"
"21093","g27461.t1","33090",3,"Viridiplantae"
"21094","g27461.t2","33090",3,"Viridiplantae"
"21095","g27650.t1","33090",3,"Viridiplantae"
"21096","g27698.t1","33090",3,"Viridiplantae"
"21097","g27867.t1","33090",3,"Viridiplantae"
"21098","g28008.t1","33090",3,"Viridiplantae"
"21099","g28034.t1","33090",3,"Viridiplantae"
"21100","g28581.t1","33090",3,"Viridiplantae"
"21101","g30173.t1","33090",3,"Viridiplantae"
"21102","g30176.t1","33090",3,"Viridiplantae"
"21103","g30177.t1","33090",3,"Viridiplantae"
"21104","g30228.t1","33090",3,"Viridiplantae"
"21105","g30229.t1","33090",3,"Viridiplantae"
"21106","g30602.t1","33090",3,"Viridiplantae"
"21107","g30642.t1","33090",3,"Viridiplantae"
"21108","g30669.t1","33090",3,"Viridiplantae"
"21109","g30955.t1","33090",3,"Viridiplantae"
"21110","g30958.t1","33090",3,"Viridiplantae"
"21111","g31164.t1","33090",3,"Viridiplantae"
"21112","g31270.t1","33090",3,"Viridiplantae"
"21113","g31403.t1","33090",3,"Viridiplantae"
"21114","g31688.t2","33090",3,"Viridiplantae"
"21115","g32362.t1","33090",3,"Viridiplantae"
"21116","g32547.t2","33090",3,"Viridiplantae"
"21117","g32547.t3","33090",3,"Viridiplantae"
"21118","g32562.t1","33090",3,"Viridiplantae"
"21119","g32916.t1","33090",3,"Viridiplantae"
"21120","g32962.t1","33090",3,"Viridiplantae"
"21121","g33212.t1","33090",3,"Viridiplantae"
"21122","g228.t1","33090",3,"Viridiplantae"
"21123","g628.t1","33090",3,"Viridiplantae"
"21124","g1048.t1","33090",3,"Viridiplantae"
"21125","g1213.t1","33090",3,"Viridiplantae"
"21126","g1351.t1","33090",3,"Viridiplantae"
"21127","g1859.t1","33090",3,"Viridiplantae"
"21128","g2263.t1","33090",3,"Viridiplantae"
"21129","g2689.t1","33090",3,"Viridiplantae"
"21130","g2896.t1","33090",3,"Viridiplantae"
"21131","g2920.t1","33090",3,"Viridiplantae"
"21132","g3148.t1","33090",3,"Viridiplantae"
"21133","g4845.t1","33090",3,"Viridiplantae"
"21134","g5020.t1","33090",3,"Viridiplantae"
"21135","g5071.t1","33090",3,"Viridiplantae"
"21136","g5085.t1","33090",3,"Viridiplantae"
"21137","g5133.t1","33090",3,"Viridiplantae"
"21138","g5694.t1","33090",3,"Viridiplantae"
"21139","g5694.t2","33090",3,"Viridiplantae"
"21140","g5714.t1","33090",3,"Viridiplantae"
"21141","g5912.t1","33090",3,"Viridiplantae"
"21142","g5991.t1","33090",3,"Viridiplantae"
"21143","g6060.t1","33090",3,"Viridiplantae"
"21144","g6152.t1","33090",3,"Viridiplantae"
"21145","g6155.t1","33090",3,"Viridiplantae"
"21146","g6443.t1","33090",3,"Viridiplantae"
"21147","g6599.t1","33090",3,"Viridiplantae"
"21148","g6664.t1","33090",3,"Viridiplantae"
"21149","g6853.t1","33090",3,"Viridiplantae"
"21150","g7013.t1","33090",3,"Viridiplantae"
"21151","g7434.t1","33090",3,"Viridiplantae"
"21152","g7781.t1","33090",3,"Viridiplantae"
"21153","g7781.t2","33090",3,"Viridiplantae"
"21154","g7781.t3","33090",3,"Viridiplantae"
"21155","g8299.t1","33090",3,"Viridiplantae"
"21156","g8397.t1","33090",3,"Viridiplantae"
"21157","g8720.t1","33090",3,"Viridiplantae"
"21158","g9345.t1","33090",3,"Viridiplantae"
"21159","g10792.t1","33090",3,"Viridiplantae"
"21160","g11035.t1","33090",3,"Viridiplantae"
"21161","g11270.t1","33090",3,"Viridiplantae"
"21162","g11306.t1","33090",3,"Viridiplantae"
"21163","g11358.t1","33090",3,"Viridiplantae"
"21164","g11655.t1","33090",3,"Viridiplantae"
"21165","g11881.t1","33090",3,"Viridiplantae"
"21166","g11899.t1","33090",3,"Viridiplantae"
"21167","g12018.t1","33090",3,"Viridiplantae"
"21168","g12063.t1","33090",3,"Viridiplantae"
"21169","g12437.t1","33090",3,"Viridiplantae"
"21170","g12509.t1","33090",3,"Viridiplantae"
"21171","g12807.t1","33090",3,"Viridiplantae"
"21172","g13040.t1","33090",3,"Viridiplantae"
"21173","g13040.t2","33090",3,"Viridiplantae"
"21174","g13271.t1","33090",3,"Viridiplantae"
"21175","g13322.t1","33090",3,"Viridiplantae"
"21176","g13362.t1","33090",3,"Viridiplantae"
"21177","g13445.t1","33090",3,"Viridiplantae"
"21178","g14405.t1","33090",3,"Viridiplantae"
"21179","g14793.t1","33090",3,"Viridiplantae"
"21180","g14797.t1","33090",3,"Viridiplantae"
"21181","g15233.t1","33090",3,"Viridiplantae"
"21182","g15627.t1","33090",3,"Viridiplantae"
"21183","g15660.t1","33090",3,"Viridiplantae"
"21184","g15888.t1","33090",3,"Viridiplantae"
"21185","g16253.t1","33090",3,"Viridiplantae"
"21186","g16289.t1","33090",3,"Viridiplantae"
"21187","g16345.t1","33090",3,"Viridiplantae"
"21188","g16534.t1","33090",3,"Viridiplantae"
"21189","g16562.t1","33090",3,"Viridiplantae"
"21190","g16636.t2","33090",3,"Viridiplantae"
"21191","g16992.t1","33090",3,"Viridiplantae"
"21192","g17492.t1","33090",3,"Viridiplantae"
"21193","g18397.t1","33090",3,"Viridiplantae"
"21194","g18920.t1","33090",3,"Viridiplantae"
"21195","g19442.t1","33090",3,"Viridiplantae"
"21196","g19631.t1","33090",3,"Viridiplantae"
"21197","g19773.t1","33090",3,"Viridiplantae"
"21198","g19892.t1","33090",3,"Viridiplantae"
"21199","g19919.t1","33090",3,"Viridiplantae"
"21200","g19934.t1","33090",3,"Viridiplantae"
"21201","g20122.t1","33090",3,"Viridiplantae"
"21202","g20211.t1","33090",3,"Viridiplantae"
"21203","g20654.t1","33090",3,"Viridiplantae"
"21204","g20656.t1","33090",3,"Viridiplantae"
"21205","g20656.t2","33090",3,"Viridiplantae"
"21206","g20886.t1","33090",3,"Viridiplantae"
"21207","g21228.t1","33090",3,"Viridiplantae"
"21208","g22208.t1","33090",3,"Viridiplantae"
"21209","g22886.t1","33090",3,"Viridiplantae"
"21210","g23166.t1","33090",3,"Viridiplantae"
"21211","g23275.t1","33090",3,"Viridiplantae"
"21212","g23297.t1","33090",3,"Viridiplantae"
"21213","g23414.t1","33090",3,"Viridiplantae"
"21214","g23496.t1","33090",3,"Viridiplantae"
"21215","g23890.t1","33090",3,"Viridiplantae"
"21216","g24193.t1","33090",3,"Viridiplantae"
"21217","g24193.t2","33090",3,"Viridiplantae"
"21218","g24225.t1","33090",3,"Viridiplantae"
"21219","g24958.t1","33090",3,"Viridiplantae"
"21220","g25234.t1","33090",3,"Viridiplantae"
"21221","g25394.t1","33090",3,"Viridiplantae"
"21222","g25552.t1","33090",3,"Viridiplantae"
"21223","g25770.t1","33090",3,"Viridiplantae"
"21224","g25772.t1","33090",3,"Viridiplantae"
"21225","g25772.t2","33090",3,"Viridiplantae"
"21226","g25916.t1","33090",3,"Viridiplantae"
"21227","g25932.t1","33090",3,"Viridiplantae"
"21228","g26205.t1","33090",3,"Viridiplantae"
"21229","g26249.t1","33090",3,"Viridiplantae"
"21230","g26418.t1","33090",3,"Viridiplantae"
"21231","g26506.t1","33090",3,"Viridiplantae"
"21232","g26533.t1","33090",3,"Viridiplantae"
"21233","g26649.t1","33090",3,"Viridiplantae"
"21234","g26928.t1","33090",3,"Viridiplantae"
"21235","g27043.t2","33090",3,"Viridiplantae"
"21236","g27111.t1","33090",3,"Viridiplantae"
"21237","g27118.t1","33090",3,"Viridiplantae"
"21238","g27720.t1","33090",3,"Viridiplantae"
"21239","g27753.t1","33090",3,"Viridiplantae"
"21240","g28348.t1","33090",3,"Viridiplantae"
